block_height,market,position,account,side,asset,amount_base_units
9049309,zest-v2,SP3D0ZDN3E8M33MY88REE1NQQR7H6ZQWEYKQ3JP1V,SP3D0ZDN3E8M33MY88REE1NQQR7H6ZQWEYKQ3JP1V,collateral,zstSTXbtc,10002775560
9049309,zest-v2,SP3D0ZDN3E8M33MY88REE1NQQR7H6ZQWEYKQ3JP1V,SP3D0ZDN3E8M33MY88REE1NQQR7H6ZQWEYKQ3JP1V,debt,USDC,699498661
9049309,zest-v2,SP3D0ZDN3E8M33MY88REE1NQQR7H6ZQWEYKQ3JP1V,SP3D0ZDN3E8M33MY88REE1NQQR7H6ZQWEYKQ3JP1V,debt_stored,USDC,691932062
9049309,zest-v2,SP306XMK02QDR1W13ENEYCF5TMDAKHB2GX3F2KGK3,SP306XMK02QDR1W13ENEYCF5TMDAKHB2GX3F2KGK3,collateral,zstSTXbtc,2260000000000
9049309,zest-v2,SP306XMK02QDR1W13ENEYCF5TMDAKHB2GX3F2KGK3,SP306XMK02QDR1W13ENEYCF5TMDAKHB2GX3F2KGK3,debt,USDC,63360163033
9049309,zest-v2,SP306XMK02QDR1W13ENEYCF5TMDAKHB2GX3F2KGK3,SP306XMK02QDR1W13ENEYCF5TMDAKHB2GX3F2KGK3,debt_stored,USDC,62674785101
9049309,zest-v2,SP2QPKZPPEBZ7ZB7E558TTW15X75S9VDHC09M9SJF,SP2QPKZPPEBZ7ZB7E558TTW15X75S9VDHC09M9SJF,collateral,zsBTC,8850273
9049309,zest-v2,SP2QPKZPPEBZ7ZB7E558TTW15X75S9VDHC09M9SJF,SP2QPKZPPEBZ7ZB7E558TTW15X75S9VDHC09M9SJF,debt,USDC,2122011770
9049309,zest-v2,SP2QPKZPPEBZ7ZB7E558TTW15X75S9VDHC09M9SJF,SP2QPKZPPEBZ7ZB7E558TTW15X75S9VDHC09M9SJF,debt_stored,USDC,2099057598
9049309,zest-v2,SP16ZK94PMJRK01A74CET3HYPT59SAVXYFJMD0GKN,SP16ZK94PMJRK01A74CET3HYPT59SAVXYFJMD0GKN,collateral,zstSTX,1999739
9049309,zest-v2,SPN3AV2KQ8HYFHGKC34SGVSS9TNMJXG56GXRSR70,SPN3AV2KQ8HYFHGKC34SGVSS9TNMJXG56GXRSR70,collateral,zsBTC,5098991
9049309,zest-v2,SPN3AV2KQ8HYFHGKC34SGVSS9TNMJXG56GXRSR70,SPN3AV2KQ8HYFHGKC34SGVSS9TNMJXG56GXRSR70,debt,USDC,1269184072
9049309,zest-v2,SPN3AV2KQ8HYFHGKC34SGVSS9TNMJXG56GXRSR70,SPN3AV2KQ8HYFHGKC34SGVSS9TNMJXG56GXRSR70,debt_stored,USDC,1255455086
9049309,zest-v2,SP203AZJZHBTCJ3D9HD1FH5G0PFDPWP1NJJSXS1T5,SP203AZJZHBTCJ3D9HD1FH5G0PFDPWP1NJJSXS1T5,collateral,zSTX,2997589
9049309,zest-v2,SP1CM0AWD5FCT7RMNCQJ29XTX7ANXH4HMDDY3QW9H,SP1CM0AWD5FCT7RMNCQJ29XTX7ANXH4HMDDY3QW9H,collateral,zstSTX,116037269796
9049309,zest-v2,SP1CM0AWD5FCT7RMNCQJ29XTX7ANXH4HMDDY3QW9H,SP1CM0AWD5FCT7RMNCQJ29XTX7ANXH4HMDDY3QW9H,debt,USDC,16259905511
9049309,zest-v2,SP1CM0AWD5FCT7RMNCQJ29XTX7ANXH4HMDDY3QW9H,SP1CM0AWD5FCT7RMNCQJ29XTX7ANXH4HMDDY3QW9H,debt_stored,USDC,16084019277
9049309,zest-v2,SP31SXJHBV3YN94HQX7NR7TV9RBM8NSNYAGXG9R6X,SP31SXJHBV3YN94HQX7NR7TV9RBM8NSNYAGXG9R6X,collateral,zsBTC,1415751
9049309,zest-v2,SP31SXJHBV3YN94HQX7NR7TV9RBM8NSNYAGXG9R6X,SP31SXJHBV3YN94HQX7NR7TV9RBM8NSNYAGXG9R6X,debt,USDC,308783705
9049309,zest-v2,SP31SXJHBV3YN94HQX7NR7TV9RBM8NSNYAGXG9R6X,SP31SXJHBV3YN94HQX7NR7TV9RBM8NSNYAGXG9R6X,debt,USDH,14242457176
9049309,zest-v2,SP31SXJHBV3YN94HQX7NR7TV9RBM8NSNYAGXG9R6X,SP31SXJHBV3YN94HQX7NR7TV9RBM8NSNYAGXG9R6X,debt_stored,USDC,305443537
9049309,zest-v2,SP31SXJHBV3YN94HQX7NR7TV9RBM8NSNYAGXG9R6X,SP31SXJHBV3YN94HQX7NR7TV9RBM8NSNYAGXG9R6X,debt_stored,USDH,14099234591
9049309,zest-v2,SP19XT66MMJ80ZXYT371T364PP910E0KA5GE9X4T4,SP19XT66MMJ80ZXYT371T364PP910E0KA5GE9X4T4,collateral,zsBTC,94382634
9049309,zest-v2,SP19XT66MMJ80ZXYT371T364PP910E0KA5GE9X4T4,SP19XT66MMJ80ZXYT371T364PP910E0KA5GE9X4T4,debt,USDC,45624745652
9049309,zest-v2,SP19XT66MMJ80ZXYT371T364PP910E0KA5GE9X4T4,SP19XT66MMJ80ZXYT371T364PP910E0KA5GE9X4T4,debt_stored,USDC,45131214823
9049309,zest-v2,SP39WR7DRCPK9AHRFC0YF96S43QMZ0S8XWQKTJP0X,SP39WR7DRCPK9AHRFC0YF96S43QMZ0S8XWQKTJP0X,collateral,zsBTC,407185
9049309,zest-v2,SP1ZQW7QTJ7YDZ64RZ3C9Z8B887QJ8Q7BGKEV691S,SP1ZQW7QTJ7YDZ64RZ3C9Z8B887QJ8Q7BGKEV691S,collateral,zstSTX,5458210238
9049309,zest-v2,SP1AZMDNVMPR13VYKVEXHFGCXP9JETA2W8G5YTPAQ,SP1AZMDNVMPR13VYKVEXHFGCXP9JETA2W8G5YTPAQ,collateral,zsBTC,7559431
9049309,zest-v2,SP1AZMDNVMPR13VYKVEXHFGCXP9JETA2W8G5YTPAQ,SP1AZMDNVMPR13VYKVEXHFGCXP9JETA2W8G5YTPAQ,debt,stSTX,3529004968
9049309,zest-v2,SP1AZMDNVMPR13VYKVEXHFGCXP9JETA2W8G5YTPAQ,SP1AZMDNVMPR13VYKVEXHFGCXP9JETA2W8G5YTPAQ,debt_stored,stSTX,3500536435
9049309,zest-v2,SP18QG8A8943KY9S15M08AMAWWF58W9X1M90BRCSJ,SP18QG8A8943KY9S15M08AMAWWF58W9X1M90BRCSJ,collateral,zstSTX,18845832859
9049309,zest-v2,SP1PSYNK6TC5ZN8VZRRE5FWCDS6WKGYM3HDG20P7S,SP1PSYNK6TC5ZN8VZRRE5FWCDS6WKGYM3HDG20P7S,collateral,zsBTC,5873249
9049309,zest-v2,SP1PSYNK6TC5ZN8VZRRE5FWCDS6WKGYM3HDG20P7S,SP1PSYNK6TC5ZN8VZRRE5FWCDS6WKGYM3HDG20P7S,debt,USDC,1433737416
9049309,zest-v2,SP1PSYNK6TC5ZN8VZRRE5FWCDS6WKGYM3HDG20P7S,SP1PSYNK6TC5ZN8VZRRE5FWCDS6WKGYM3HDG20P7S,debt_stored,USDC,1418228428
9049309,zest-v2,SPN1N23CVHGY42Q427G2FTKV5ACCRGM2YW297S2H,SPN1N23CVHGY42Q427G2FTKV5ACCRGM2YW297S2H,collateral,zsBTC,525051
9049309,zest-v2,SPWR8S1HA6NMAVA303586N9155SRVWMW2E9FNF7W,SPWR8S1HA6NMAVA303586N9155SRVWMW2E9FNF7W,collateral,zstSTX,4722236273
9049309,zest-v2,SPWR8S1HA6NMAVA303586N9155SRVWMW2E9FNF7W,SPWR8S1HA6NMAVA303586N9155SRVWMW2E9FNF7W,debt,STX,1819496695
9049309,zest-v2,SPWR8S1HA6NMAVA303586N9155SRVWMW2E9FNF7W,SPWR8S1HA6NMAVA303586N9155SRVWMW2E9FNF7W,debt_stored,STX,1779994227
9049309,zest-v2,SP1BF4EVVHGA3NP0272SWTFG2HMNNVGEZ849SMJKV,SP1BF4EVVHGA3NP0272SWTFG2HMNNVGEZ849SMJKV,collateral,zUSDC,999987
9049309,zest-v2,SP2JF9JVQ6AYYG3VDYYSM7B87DZTK2QAX783H3T5R,SP2JF9JVQ6AYYG3VDYYSM7B87DZTK2QAX783H3T5R,collateral,zUSDC,1009987
9049309,zest-v2,SP3N0TGQW4GDYHCFZ6K7CS6W3JV0E5P7ZFJ99CRNV,SP3N0TGQW4GDYHCFZ6K7CS6W3JV0E5P7ZFJ99CRNV,collateral,zUSDC,9959878
9049309,zest-v2,SP30HNZBF70T85SX828P2G205WH1KPMFAG4EF7B13,SP30HNZBF70T85SX828P2G205WH1KPMFAG4EF7B13,collateral,zsBTC,51707971
9049309,zest-v2,SP21GTVTEEDQBBQSK6FPEG4G4XGQRJGJDQV41CAD,SP21GTVTEEDQBBQSK6FPEG4G4XGQRJGJDQV41CAD,collateral,zstSTXbtc,270145020904
9049309,zest-v2,SP21GTVTEEDQBBQSK6FPEG4G4XGQRJGJDQV41CAD,SP21GTVTEEDQBBQSK6FPEG4G4XGQRJGJDQV41CAD,debt,USDC,8003750995
9049309,zest-v2,SP21GTVTEEDQBBQSK6FPEG4G4XGQRJGJDQV41CAD,SP21GTVTEEDQBBQSK6FPEG4G4XGQRJGJDQV41CAD,debt,USDH,3695
9049309,zest-v2,SP21GTVTEEDQBBQSK6FPEG4G4XGQRJGJDQV41CAD,SP21GTVTEEDQBBQSK6FPEG4G4XGQRJGJDQV41CAD,debt_stored,USDC,7917173024
9049309,zest-v2,SP21GTVTEEDQBBQSK6FPEG4G4XGQRJGJDQV41CAD,SP21GTVTEEDQBBQSK6FPEG4G4XGQRJGJDQV41CAD,debt_stored,USDH,3657
9049309,zest-v2,SP39AHHCMG916GWSN5Y76HVCVGNJ17TPN8EQQC0C,SP39AHHCMG916GWSN5Y76HVCVGNJ17TPN8EQQC0C,collateral,zsBTC,1034183
9049309,zest-v2,SP1KWXY7SS74W9MS9AZCS6928V8S9G6QBPG63J3Z5,SP1KWXY7SS74W9MS9AZCS6928V8S9G6QBPG63J3Z5,collateral,zsBTC,149932916
9049309,zest-v2,SP33HRNWBTQK9GEPQN7G4SD9D7RCNGAQZDM53EHX4,SP33HRNWBTQK9GEPQN7G4SD9D7RCNGAQZDM53EHX4,collateral,zsBTC,164396810
9049309,zest-v2,SP33HRNWBTQK9GEPQN7G4SD9D7RCNGAQZDM53EHX4,SP33HRNWBTQK9GEPQN7G4SD9D7RCNGAQZDM53EHX4,debt,USDC,84611889076
9049309,zest-v2,SP33HRNWBTQK9GEPQN7G4SD9D7RCNGAQZDM53EHX4,SP33HRNWBTQK9GEPQN7G4SD9D7RCNGAQZDM53EHX4,debt_stored,USDC,83696627518
9049309,zest-v2,SP34M22KZDV4TYQZEAM10XC96TZR1G5W75FRHG3KA,SP34M22KZDV4TYQZEAM10XC96TZR1G5W75FRHG3KA,collateral,zstSTXbtc,20733502592
9049309,zest-v2,SP34M22KZDV4TYQZEAM10XC96TZR1G5W75FRHG3KA,SP34M22KZDV4TYQZEAM10XC96TZR1G5W75FRHG3KA,debt,USDC,1285963851
9049309,zest-v2,SP34M22KZDV4TYQZEAM10XC96TZR1G5W75FRHG3KA,SP34M22KZDV4TYQZEAM10XC96TZR1G5W75FRHG3KA,debt_stored,USDC,1272053355
9049309,zest-v2,SP3EY8W8ZEXHM7ZV54CV04TJZDWNFK05YRXG9Z784,SP3EY8W8ZEXHM7ZV54CV04TJZDWNFK05YRXG9Z784,collateral,zUSDC,2999963
9049309,zest-v2,SP2EM5T1YJNVDRKXC4M7J1EJV9NTN84K9PN1ZS8GE,SP2EM5T1YJNVDRKXC4M7J1EJV9NTN84K9PN1ZS8GE,collateral,zstSTX,77339538386
9049309,zest-v2,SP2EM5T1YJNVDRKXC4M7J1EJV9NTN84K9PN1ZS8GE,SP2EM5T1YJNVDRKXC4M7J1EJV9NTN84K9PN1ZS8GE,debt,USDC,6037483850
9049309,zest-v2,SP2EM5T1YJNVDRKXC4M7J1EJV9NTN84K9PN1ZS8GE,SP2EM5T1YJNVDRKXC4M7J1EJV9NTN84K9PN1ZS8GE,debt_stored,USDC,5972175334
9049309,zest-v2,SP3P9YYQGNK092YZY6G2VNEDS88S5X4THY0GY0QEH,SP3P9YYQGNK092YZY6G2VNEDS88S5X4THY0GY0QEH,collateral,zsBTC,12211
9049309,zest-v2,SP3P9YYQGNK092YZY6G2VNEDS88S5X4THY0GY0QEH,SP3P9YYQGNK092YZY6G2VNEDS88S5X4THY0GY0QEH,debt,stSTX,6910332
9049309,zest-v2,SP3P9YYQGNK092YZY6G2VNEDS88S5X4THY0GY0QEH,SP3P9YYQGNK092YZY6G2VNEDS88S5X4THY0GY0QEH,debt_stored,stSTX,6854586
9049309,zest-v2,SP27S3S4W7VDGSSFXVNQ193VMMK1WFYRKJ9PSZBMK,SP27S3S4W7VDGSSFXVNQ193VMMK1WFYRKJ9PSZBMK,collateral,zsBTC,565868344
9049309,zest-v2,SP27S3S4W7VDGSSFXVNQ193VMMK1WFYRKJ9PSZBMK,SP27S3S4W7VDGSSFXVNQ193VMMK1WFYRKJ9PSZBMK,debt,USDC,139892828624
9049309,zest-v2,SP27S3S4W7VDGSSFXVNQ193VMMK1WFYRKJ9PSZBMK,SP27S3S4W7VDGSSFXVNQ193VMMK1WFYRKJ9PSZBMK,debt_stored,USDC,138379583504
9049309,zest-v2,SP2W2RGEQVNXD20JPMJ5CHD4X57Z0N4HTTSZZGSWX,SP2W2RGEQVNXD20JPMJ5CHD4X57Z0N4HTTSZZGSWX,collateral,zsBTC,9917504
9049309,zest-v2,SP2W2RGEQVNXD20JPMJ5CHD4X57Z0N4HTTSZZGSWX,SP2W2RGEQVNXD20JPMJ5CHD4X57Z0N4HTTSZZGSWX,debt,USDC,917242792
9049309,zest-v2,SP2W2RGEQVNXD20JPMJ5CHD4X57Z0N4HTTSZZGSWX,SP2W2RGEQVNXD20JPMJ5CHD4X57Z0N4HTTSZZGSWX,debt_stored,USDC,907320816
9049309,zest-v2,SP22YFNH4BYXM6QK3XN55JTJSRBHE99K5VPH8S4BR,SP22YFNH4BYXM6QK3XN55JTJSRBHE99K5VPH8S4BR,collateral,zstSTX,82965323905
9049309,zest-v2,SP22YFNH4BYXM6QK3XN55JTJSRBHE99K5VPH8S4BR,SP22YFNH4BYXM6QK3XN55JTJSRBHE99K5VPH8S4BR,debt,USDC,9467265179
9049309,zest-v2,SP22YFNH4BYXM6QK3XN55JTJSRBHE99K5VPH8S4BR,SP22YFNH4BYXM6QK3XN55JTJSRBHE99K5VPH8S4BR,debt_stored,USDC,9364856120
9049309,zest-v2,SP2Y8413YYHHEY7XVV9Z9NSHJCN5Y4AVPA70P11FJ,SP2Y8413YYHHEY7XVV9Z9NSHJCN5Y4AVPA70P11FJ,collateral,zsBTC,199921522
9049309,zest-v2,SP2Y8413YYHHEY7XVV9Z9NSHJCN5Y4AVPA70P11FJ,SP2Y8413YYHHEY7XVV9Z9NSHJCN5Y4AVPA70P11FJ,debt,USDC,49647836004
9049309,zest-v2,SP2Y8413YYHHEY7XVV9Z9NSHJCN5Y4AVPA70P11FJ,SP2Y8413YYHHEY7XVV9Z9NSHJCN5Y4AVPA70P11FJ,debt_stored,USDC,49110786705
9049309,zest-v2,SP3GPV7YEVS2VNFYYXEJA4HWXA0HFX4SMFK9F12P7,SP3GPV7YEVS2VNFYYXEJA4HWXA0HFX4SMFK9F12P7,collateral,zUSDC,19432317
9049309,zest-v2,SP2KT5QAA7WP41DC83BR5J6T8TZXSDX7YXFFSPXV,SP2KT5QAA7WP41DC83BR5J6T8TZXSDX7YXFFSPXV,collateral,zsBTC,449791948
9049309,zest-v2,SP2KT5QAA7WP41DC83BR5J6T8TZXSDX7YXFFSPXV,SP2KT5QAA7WP41DC83BR5J6T8TZXSDX7YXFFSPXV,debt,USDC,112137649796
9049309,zest-v2,SP2KT5QAA7WP41DC83BR5J6T8TZXSDX7YXFFSPXV,SP2KT5QAA7WP41DC83BR5J6T8TZXSDX7YXFFSPXV,debt_stored,USDC,110924637285
9049309,zest-v2,SP1GWNW9GKX5WT7GPPB8S0BKXD257VGFYY24X0C74,SP1GWNW9GKX5WT7GPPB8S0BKXD257VGFYY24X0C74,collateral,zsBTC,6095183
9049309,zest-v2,SP1GWNW9GKX5WT7GPPB8S0BKXD257VGFYY24X0C74,SP1GWNW9GKX5WT7GPPB8S0BKXD257VGFYY24X0C74,debt,USDH,232599038646
9049309,zest-v2,SP1GWNW9GKX5WT7GPPB8S0BKXD257VGFYY24X0C74,SP1GWNW9GKX5WT7GPPB8S0BKXD257VGFYY24X0C74,debt_stored,USDH,230260015604
9049309,zest-v2,SP2BZV3QAJ137RP1GZBE3M7V05HP7D8D7M3MNMQZ5,SP2BZV3QAJ137RP1GZBE3M7V05HP7D8D7M3MNMQZ5,collateral,zUSDC,999987
9049309,zest-v2,SP2TZ63CQSBF7AD4DKK291JMXD19SJJX593K29QFK,SP2TZ63CQSBF7AD4DKK291JMXD19SJJX593K29QFK,collateral,zsBTC,1101450803
9049309,zest-v2,SP2TZ63CQSBF7AD4DKK291JMXD19SJJX593K29QFK,SP2TZ63CQSBF7AD4DKK291JMXD19SJJX593K29QFK,debt,USDC,277243005892
9049309,zest-v2,SP2TZ63CQSBF7AD4DKK291JMXD19SJJX593K29QFK,SP2TZ63CQSBF7AD4DKK291JMXD19SJJX593K29QFK,debt_stored,USDC,274244019956
9049309,zest-v2,SP2YJ3JANF1WDV5B0NZT90K4RHYS06D138Z8DRPEF,SP2YJ3JANF1WDV5B0NZT90K4RHYS06D138Z8DRPEF,collateral,zsBTC,772706
9049309,zest-v2,SP39DC776TVRWSPSXNXCCM80APY6EBV4J1Y3HAZYJ,SP39DC776TVRWSPSXNXCCM80APY6EBV4J1Y3HAZYJ,collateral,zsBTC,1449334659
9049309,zest-v2,SP39DC776TVRWSPSXNXCCM80APY6EBV4J1Y3HAZYJ,SP39DC776TVRWSPSXNXCCM80APY6EBV4J1Y3HAZYJ,debt,USDC,336889655646
9049309,zest-v2,SP39DC776TVRWSPSXNXCCM80APY6EBV4J1Y3HAZYJ,SP39DC776TVRWSPSXNXCCM80APY6EBV4J1Y3HAZYJ,debt,USDH,3522538759689
9049309,zest-v2,SP39DC776TVRWSPSXNXCCM80APY6EBV4J1Y3HAZYJ,SP39DC776TVRWSPSXNXCCM80APY6EBV4J1Y3HAZYJ,debt_stored,USDC,333245461499
9049309,zest-v2,SP39DC776TVRWSPSXNXCCM80APY6EBV4J1Y3HAZYJ,SP39DC776TVRWSPSXNXCCM80APY6EBV4J1Y3HAZYJ,debt_stored,USDH,3487116002269
9049309,zest-v2,SP1FM9PFWR9V3529C9HC1Z3CGBDA9ZPFXNJQ3KW26,SP1FM9PFWR9V3529C9HC1Z3CGBDA9ZPFXNJQ3KW26,collateral,zUSDC,999985
9049309,zest-v2,SPYWXJD80VG7FF3MQTVWF35F4Z1E288KHYB4XZ7D,SPYWXJD80VG7FF3MQTVWF35F4Z1E288KHYB4XZ7D,collateral,zstSTX,2196679291
9049309,zest-v2,SPYWXJD80VG7FF3MQTVWF35F4Z1E288KHYB4XZ7D,SPYWXJD80VG7FF3MQTVWF35F4Z1E288KHYB4XZ7D,debt,stSTX,1500022416
9049309,zest-v2,SPYWXJD80VG7FF3MQTVWF35F4Z1E288KHYB4XZ7D,SPYWXJD80VG7FF3MQTVWF35F4Z1E288KHYB4XZ7D,debt_stored,stSTX,1487921714
9049309,zest-v2,SPCE87V29VDPEAS925YMV2VG3CMBHY0BXKB08NA4,SPCE87V29VDPEAS925YMV2VG3CMBHY0BXKB08NA4,collateral,zsBTC,100113674
9049309,zest-v2,SPCE87V29VDPEAS925YMV2VG3CMBHY0BXKB08NA4,SPCE87V29VDPEAS925YMV2VG3CMBHY0BXKB08NA4,debt,STX,32691121222
9049309,zest-v2,SPCE87V29VDPEAS925YMV2VG3CMBHY0BXKB08NA4,SPCE87V29VDPEAS925YMV2VG3CMBHY0BXKB08NA4,debt,sBTC,10000050
9049309,zest-v2,SPCE87V29VDPEAS925YMV2VG3CMBHY0BXKB08NA4,SPCE87V29VDPEAS925YMV2VG3CMBHY0BXKB08NA4,debt_stored,STX,31981375531
9049309,zest-v2,SPCE87V29VDPEAS925YMV2VG3CMBHY0BXKB08NA4,SPCE87V29VDPEAS925YMV2VG3CMBHY0BXKB08NA4,debt_stored,sBTC,9849236
9049309,zest-v2,SPJN63YWJP48HDQP24HBPW3HAXTQHCNSQKKEQ8CR,SPJN63YWJP48HDQP24HBPW3HAXTQHCNSQKKEQ8CR,collateral,zsBTC,3522890
9049309,zest-v2,SPJN63YWJP48HDQP24HBPW3HAXTQHCNSQKKEQ8CR,SPJN63YWJP48HDQP24HBPW3HAXTQHCNSQKKEQ8CR,debt,USDH,7312260697
9049309,zest-v2,SPJN63YWJP48HDQP24HBPW3HAXTQHCNSQKKEQ8CR,SPJN63YWJP48HDQP24HBPW3HAXTQHCNSQKKEQ8CR,debt,stSTX,2018481933
9049309,zest-v2,SPJN63YWJP48HDQP24HBPW3HAXTQHCNSQKKEQ8CR,SPJN63YWJP48HDQP24HBPW3HAXTQHCNSQKKEQ8CR,debt_stored,USDH,7238728379
9049309,zest-v2,SPJN63YWJP48HDQP24HBPW3HAXTQHCNSQKKEQ8CR,SPJN63YWJP48HDQP24HBPW3HAXTQHCNSQKKEQ8CR,debt_stored,stSTX,2002198811
9049309,zest-v2,SP1NBXW464PR9JB39KZVX22MEB09V00J0T2EDTKT8,SP1NBXW464PR9JB39KZVX22MEB09V00J0T2EDTKT8,collateral,zUSDC,11990714
9049309,zest-v2,SP7FK90J99KBY7NG66WE2H2PZ4VHMCXD05700JEB,SP7FK90J99KBY7NG66WE2H2PZ4VHMCXD05700JEB,collateral,zsBTC,13813280
9049309,zest-v2,SP7FK90J99KBY7NG66WE2H2PZ4VHMCXD05700JEB,SP7FK90J99KBY7NG66WE2H2PZ4VHMCXD05700JEB,debt,USDC,5951214810
9049309,zest-v2,SP7FK90J99KBY7NG66WE2H2PZ4VHMCXD05700JEB,SP7FK90J99KBY7NG66WE2H2PZ4VHMCXD05700JEB,debt_stored,USDC,5886839481
9049309,zest-v2,SP2W1SVB87R7XZ1Z3DS70PG6B40MZ732V9X4EM7CJ,SP2W1SVB87R7XZ1Z3DS70PG6B40MZ732V9X4EM7CJ,collateral,zUSDC,999984
9049309,zest-v2,SP1XSRW2PAZ2MNVNRTA0BE2PV4JT4AM4S8MTQWXBM,SP1XSRW2PAZ2MNVNRTA0BE2PV4JT4AM4S8MTQWXBM,collateral,zsBTC,8131683
9049309,zest-v2,SP1XSRW2PAZ2MNVNRTA0BE2PV4JT4AM4S8MTQWXBM,SP1XSRW2PAZ2MNVNRTA0BE2PV4JT4AM4S8MTQWXBM,debt,USDC,1577825248
9049309,zest-v2,SP1XSRW2PAZ2MNVNRTA0BE2PV4JT4AM4S8MTQWXBM,SP1XSRW2PAZ2MNVNRTA0BE2PV4JT4AM4S8MTQWXBM,debt_stored,USDC,1560757637
9049309,zest-v2,SP36MA6C287NE2QVQ41B2HPDXGMMPW2VZQPHGQQPD,SP36MA6C287NE2QVQ41B2HPDXGMMPW2VZQPHGQQPD,collateral,zstSTX,3668362790
9049309,zest-v2,SP36GM02ZN51CR5R5PN6BXJXA5WNF6FNT5HJZ1BH2,SP36GM02ZN51CR5R5PN6BXJXA5WNF6FNT5HJZ1BH2,collateral,zUSDC,999984
9049309,zest-v2,SP2M7K3YM8813404G1R7AXV106CPWH0Z5ZA80JVAV,SP2M7K3YM8813404G1R7AXV106CPWH0Z5ZA80JVAV,collateral,zstSTX,60615000269
9049309,zest-v2,SP2M7K3YM8813404G1R7AXV106CPWH0Z5ZA80JVAV,SP2M7K3YM8813404G1R7AXV106CPWH0Z5ZA80JVAV,debt,USDC,1002389451
9049309,zest-v2,SP2M7K3YM8813404G1R7AXV106CPWH0Z5ZA80JVAV,SP2M7K3YM8813404G1R7AXV106CPWH0Z5ZA80JVAV,debt_stored,USDC,991546429
9049309,zest-v2,SP23DZ9XYT3YNF70MHAV9Y3622H8B3DX10WMWT2T9,SP23DZ9XYT3YNF70MHAV9Y3622H8B3DX10WMWT2T9,collateral,zsBTC,4844139
9049309,zest-v2,SP23DZ9XYT3YNF70MHAV9Y3622H8B3DX10WMWT2T9,SP23DZ9XYT3YNF70MHAV9Y3622H8B3DX10WMWT2T9,debt,stSTX,2520143926
