block_height,market,position,account,side,asset,amount_base_units
9049309,granite-aeusdc,SP1M4N6YS1FKT75K7J449G6Q2TNZW3EEG1304D8J0,SP1M4N6YS1FKT75K7J449G6Q2TNZW3EEG1304D8J0,debt,token-aeusdc,7
9049309,granite-aeusdc,SP1M4N6YS1FKT75K7J449G6Q2TNZW3EEG1304D8J0,SP1M4N6YS1FKT75K7J449G6Q2TNZW3EEG1304D8J0,debt_stored,shares,4
9049309,granite-aeusdc,SP1NFT6BYY40QW6F4WG9ZAEX082F0X6CGAKCAHK3G,SP1NFT6BYY40QW6F4WG9ZAEX082F0X6CGAKCAHK3G,collateral,sBTC,100
9049309,granite-aeusdc,SP1NFT6BYY40QW6F4WG9ZAEX082F0X6CGAKCAHK3G,SP1NFT6BYY40QW6F4WG9ZAEX082F0X6CGAKCAHK3G,debt,token-aeusdc,12363
9049309,granite-aeusdc,SP1NFT6BYY40QW6F4WG9ZAEX082F0X6CGAKCAHK3G,SP1NFT6BYY40QW6F4WG9ZAEX082F0X6CGAKCAHK3G,debt_stored,shares,8003
9049309,granite-aeusdc,SP1NP8CYY1XE9ZB132WFY33HS0EA692Y0V2XBNWPF,SP1NP8CYY1XE9ZB132WFY33HS0EA692Y0V2XBNWPF,collateral,sBTC,102
9049309,granite-aeusdc,SP1NP8CYY1XE9ZB132WFY33HS0EA692Y0V2XBNWPF,SP1NP8CYY1XE9ZB132WFY33HS0EA692Y0V2XBNWPF,debt,token-aeusdc,41
9049309,granite-aeusdc,SP1NP8CYY1XE9ZB132WFY33HS0EA692Y0V2XBNWPF,SP1NP8CYY1XE9ZB132WFY33HS0EA692Y0V2XBNWPF,debt_stored,shares,26
9049309,granite-aeusdc,SP1PHM9RRFFD55WPK023BPHXN70WD1JETHK40B67B,SP1PHM9RRFFD55WPK023BPHXN70WD1JETHK40B67B,collateral,sBTC,78
9049309,granite-aeusdc,SP1PHM9RRFFD55WPK023BPHXN70WD1JETHK40B67B,SP1PHM9RRFFD55WPK023BPHXN70WD1JETHK40B67B,debt,token-aeusdc,4
9049309,granite-aeusdc,SP1PHM9RRFFD55WPK023BPHXN70WD1JETHK40B67B,SP1PHM9RRFFD55WPK023BPHXN70WD1JETHK40B67B,debt_stored,shares,2
9049309,granite-aeusdc,SP1PR3H2YBAX87FP3FWDT2X274BXX43W93TK5DZWT,SP1PR3H2YBAX87FP3FWDT2X274BXX43W93TK5DZWT,collateral,sBTC,99
9049309,granite-aeusdc,SP1PR3H2YBAX87FP3FWDT2X274BXX43W93TK5DZWT,SP1PR3H2YBAX87FP3FWDT2X274BXX43W93TK5DZWT,debt,token-aeusdc,2
9049309,granite-aeusdc,SP1PR3H2YBAX87FP3FWDT2X274BXX43W93TK5DZWT,SP1PR3H2YBAX87FP3FWDT2X274BXX43W93TK5DZWT,debt_stored,shares,1
9049309,granite-aeusdc,SP1Q5XXZBERQZMGSVG72PCXT2EJVQPTS8K3DXE7FY,SP1Q5XXZBERQZMGSVG72PCXT2EJVQPTS8K3DXE7FY,collateral,sBTC,36
9049309,granite-aeusdc,SP1Q5XXZBERQZMGSVG72PCXT2EJVQPTS8K3DXE7FY,SP1Q5XXZBERQZMGSVG72PCXT2EJVQPTS8K3DXE7FY,debt,token-aeusdc,2
9049309,granite-aeusdc,SP1Q5XXZBERQZMGSVG72PCXT2EJVQPTS8K3DXE7FY,SP1Q5XXZBERQZMGSVG72PCXT2EJVQPTS8K3DXE7FY,debt_stored,shares,1
9049309,granite-aeusdc,SP1RB4ZYT06DCQG420RJ249Z8V0SA6P1K4TJR4ABN,SP1RB4ZYT06DCQG420RJ249Z8V0SA6P1K4TJR4ABN,collateral,sBTC,100
9049309,granite-aeusdc,SP1RB4ZYT06DCQG420RJ249Z8V0SA6P1K4TJR4ABN,SP1RB4ZYT06DCQG420RJ249Z8V0SA6P1K4TJR4ABN,debt,token-aeusdc,11
9049309,granite-aeusdc,SP1RB4ZYT06DCQG420RJ249Z8V0SA6P1K4TJR4ABN,SP1RB4ZYT06DCQG420RJ249Z8V0SA6P1K4TJR4ABN,debt_stored,shares,7
9049309,granite-aeusdc,SP1RF3QMV4M9GE2NWCSSYNYT3WQY9H34WN21SNPEK,SP1RF3QMV4M9GE2NWCSSYNYT3WQY9H34WN21SNPEK,collateral,sBTC,100
9049309,granite-aeusdc,SP1RF3QMV4M9GE2NWCSSYNYT3WQY9H34WN21SNPEK,SP1RF3QMV4M9GE2NWCSSYNYT3WQY9H34WN21SNPEK,debt,token-aeusdc,4
9049309,granite-aeusdc,SP1RF3QMV4M9GE2NWCSSYNYT3WQY9H34WN21SNPEK,SP1RF3QMV4M9GE2NWCSSYNYT3WQY9H34WN21SNPEK,debt_stored,shares,2
9049309,granite-aeusdc,SP1RNRWWNY052GAT7B3E8S3TWM7D7MRP6HPEDF215,SP1RNRWWNY052GAT7B3E8S3TWM7D7MRP6HPEDF215,collateral,sBTC,1762
9049309,granite-aeusdc,SP1RZK8N9VV9GSCBE0HE1AR2G0QPKBSDEGCNTN9KH,SP1RZK8N9VV9GSCBE0HE1AR2G0QPKBSDEGCNTN9KH,collateral,sBTC,18
9049309,granite-aeusdc,SP1RZK8N9VV9GSCBE0HE1AR2G0QPKBSDEGCNTN9KH,SP1RZK8N9VV9GSCBE0HE1AR2G0QPKBSDEGCNTN9KH,debt,token-aeusdc,1683
9049309,granite-aeusdc,SP1RZK8N9VV9GSCBE0HE1AR2G0QPKBSDEGCNTN9KH,SP1RZK8N9VV9GSCBE0HE1AR2G0QPKBSDEGCNTN9KH,debt_stored,shares,1089
9049309,granite-aeusdc,SP1SB8TQQPPSHXSK2BYSTDVMNX9HVC7FBAWEXNK6K,SP1SB8TQQPPSHXSK2BYSTDVMNX9HVC7FBAWEXNK6K,collateral,sBTC,100
9049309,granite-aeusdc,SP1SB8TQQPPSHXSK2BYSTDVMNX9HVC7FBAWEXNK6K,SP1SB8TQQPPSHXSK2BYSTDVMNX9HVC7FBAWEXNK6K,debt,token-aeusdc,2
9049309,granite-aeusdc,SP1SB8TQQPPSHXSK2BYSTDVMNX9HVC7FBAWEXNK6K,SP1SB8TQQPPSHXSK2BYSTDVMNX9HVC7FBAWEXNK6K,debt_stored,shares,1
9049309,granite-aeusdc,SP1SKK956EZW61ZKHVYVZFKV1ZTYP1BJDR33TKK6S,SP1SKK956EZW61ZKHVYVZFKV1ZTYP1BJDR33TKK6S,collateral,sBTC,77
9049309,granite-aeusdc,SP1SKK956EZW61ZKHVYVZFKV1ZTYP1BJDR33TKK6S,SP1SKK956EZW61ZKHVYVZFKV1ZTYP1BJDR33TKK6S,debt,token-aeusdc,2
9049309,granite-aeusdc,SP1SKK956EZW61ZKHVYVZFKV1ZTYP1BJDR33TKK6S,SP1SKK956EZW61ZKHVYVZFKV1ZTYP1BJDR33TKK6S,debt_stored,shares,1
9049309,granite-aeusdc,SP1SMVA05CGXCZRF9STPRCHN4E48H535HCWYMV7GJ,SP1SMVA05CGXCZRF9STPRCHN4E48H535HCWYMV7GJ,collateral,sBTC,7
9049309,granite-aeusdc,SP1SMVA05CGXCZRF9STPRCHN4E48H535HCWYMV7GJ,SP1SMVA05CGXCZRF9STPRCHN4E48H535HCWYMV7GJ,debt,token-aeusdc,2395
9049309,granite-aeusdc,SP1SMVA05CGXCZRF9STPRCHN4E48H535HCWYMV7GJ,SP1SMVA05CGXCZRF9STPRCHN4E48H535HCWYMV7GJ,debt_stored,shares,1550
9049309,granite-aeusdc,SP1SXWV30T4NTJ3Z7AAPQSD3QQXB4TFVMQT4C6MQZ,SP1SXWV30T4NTJ3Z7AAPQSD3QQXB4TFVMQT4C6MQZ,collateral,sBTC,100
9049309,granite-aeusdc,SP1SXWV30T4NTJ3Z7AAPQSD3QQXB4TFVMQT4C6MQZ,SP1SXWV30T4NTJ3Z7AAPQSD3QQXB4TFVMQT4C6MQZ,debt,token-aeusdc,5
9049309,granite-aeusdc,SP1SXWV30T4NTJ3Z7AAPQSD3QQXB4TFVMQT4C6MQZ,SP1SXWV30T4NTJ3Z7AAPQSD3QQXB4TFVMQT4C6MQZ,debt_stored,shares,3
9049309,granite-aeusdc,SP1T3H7CVZK3AXR1F1VZGR1XPXD1T5X8RNCMF57CD,SP1T3H7CVZK3AXR1F1VZGR1XPXD1T5X8RNCMF57CD,collateral,sBTC,48
9049309,granite-aeusdc,SP1T3H7CVZK3AXR1F1VZGR1XPXD1T5X8RNCMF57CD,SP1T3H7CVZK3AXR1F1VZGR1XPXD1T5X8RNCMF57CD,debt,token-aeusdc,1797
9049309,granite-aeusdc,SP1T3H7CVZK3AXR1F1VZGR1XPXD1T5X8RNCMF57CD,SP1T3H7CVZK3AXR1F1VZGR1XPXD1T5X8RNCMF57CD,debt_stored,shares,1163
9049309,granite-aeusdc,SP1TCA7QER9J9NKCKBB78K48TADDFC2GXYM3QQV3X,SP1TCA7QER9J9NKCKBB78K48TADDFC2GXYM3QQV3X,collateral,sBTC,470255
9049309,granite-aeusdc,SP1THWE2H3KMCJ3P5TACHTBM7P192XY65W4MX476V,SP1THWE2H3KMCJ3P5TACHTBM7P192XY65W4MX476V,collateral,sBTC,100
9049309,granite-aeusdc,SP1THWE2H3KMCJ3P5TACHTBM7P192XY65W4MX476V,SP1THWE2H3KMCJ3P5TACHTBM7P192XY65W4MX476V,debt,token-aeusdc,2
9049309,granite-aeusdc,SP1THWE2H3KMCJ3P5TACHTBM7P192XY65W4MX476V,SP1THWE2H3KMCJ3P5TACHTBM7P192XY65W4MX476V,debt_stored,shares,1
9049309,granite-aeusdc,SP1V1BS06A7PGHTRHMW9ZZMYVRAJGKNE7F215YVER,SP1V1BS06A7PGHTRHMW9ZZMYVRAJGKNE7F215YVER,collateral,sBTC,12110
9049309,granite-aeusdc,SP1V1BS06A7PGHTRHMW9ZZMYVRAJGKNE7F215YVER,SP1V1BS06A7PGHTRHMW9ZZMYVRAJGKNE7F215YVER,debt,token-aeusdc,35188
9049309,granite-aeusdc,SP1V1BS06A7PGHTRHMW9ZZMYVRAJGKNE7F215YVER,SP1V1BS06A7PGHTRHMW9ZZMYVRAJGKNE7F215YVER,debt_stored,shares,22778
9049309,granite-aeusdc,SP1VNKAB9759YBQ4ZERKRDNDVX24ZKP3RZK96FAJ3,SP1VNKAB9759YBQ4ZERKRDNDVX24ZKP3RZK96FAJ3,collateral,sBTC,87
9049309,granite-aeusdc,SP1VNKAB9759YBQ4ZERKRDNDVX24ZKP3RZK96FAJ3,SP1VNKAB9759YBQ4ZERKRDNDVX24ZKP3RZK96FAJ3,debt,token-aeusdc,289
9049309,granite-aeusdc,SP1VNKAB9759YBQ4ZERKRDNDVX24ZKP3RZK96FAJ3,SP1VNKAB9759YBQ4ZERKRDNDVX24ZKP3RZK96FAJ3,debt_stored,shares,187
9049309,granite-aeusdc,SP1WVAK9FTYF89BJXDKDSW2KBTC1266C5DCSK4494,SP1WVAK9FTYF89BJXDKDSW2KBTC1266C5DCSK4494,collateral,sBTC,1388
9049309,granite-aeusdc,SP1XESTNST2W003KY4ZH3RJRAF7FBYK5PPWQ70NZC,SP1XESTNST2W003KY4ZH3RJRAF7FBYK5PPWQ70NZC,collateral,sBTC,121
9049309,granite-aeusdc,SP1XESTNST2W003KY4ZH3RJRAF7FBYK5PPWQ70NZC,SP1XESTNST2W003KY4ZH3RJRAF7FBYK5PPWQ70NZC,debt,token-aeusdc,15334
9049309,granite-aeusdc,SP1XESTNST2W003KY4ZH3RJRAF7FBYK5PPWQ70NZC,SP1XESTNST2W003KY4ZH3RJRAF7FBYK5PPWQ70NZC,debt_stored,shares,9926
9049309,granite-aeusdc,SP1XFE0A0TW2KZVCJZ7KTZBARSW01RN34RKZEWN6D,SP1XFE0A0TW2KZVCJZ7KTZBARSW01RN34RKZEWN6D,collateral,sBTC,100
9049309,granite-aeusdc,SP1XFE0A0TW2KZVCJZ7KTZBARSW01RN34RKZEWN6D,SP1XFE0A0TW2KZVCJZ7KTZBARSW01RN34RKZEWN6D,debt,token-aeusdc,2
9049309,granite-aeusdc,SP1XFE0A0TW2KZVCJZ7KTZBARSW01RN34RKZEWN6D,SP1XFE0A0TW2KZVCJZ7KTZBARSW01RN34RKZEWN6D,debt_stored,shares,1
9049309,granite-aeusdc,SP1XT055HFDYNNQC4FWX7JFXF9X4QBW84MRJQCYM1,SP1XT055HFDYNNQC4FWX7JFXF9X4QBW84MRJQCYM1,collateral,sBTC,100
9049309,granite-aeusdc,SP1XT055HFDYNNQC4FWX7JFXF9X4QBW84MRJQCYM1,SP1XT055HFDYNNQC4FWX7JFXF9X4QBW84MRJQCYM1,debt,token-aeusdc,2146
9049309,granite-aeusdc,SP1XT055HFDYNNQC4FWX7JFXF9X4QBW84MRJQCYM1,SP1XT055HFDYNNQC4FWX7JFXF9X4QBW84MRJQCYM1,debt_stored,shares,1389
9049309,granite-aeusdc,SP1XXXRE9T8553D3RH1J2HVX5G9FB9KSCGV4EFETK,SP1XXXRE9T8553D3RH1J2HVX5G9FB9KSCGV4EFETK,collateral,sBTC,46
9049309,granite-aeusdc,SP1XXXRE9T8553D3RH1J2HVX5G9FB9KSCGV4EFETK,SP1XXXRE9T8553D3RH1J2HVX5G9FB9KSCGV4EFETK,debt,token-aeusdc,1780
9049309,granite-aeusdc,SP1XXXRE9T8553D3RH1J2HVX5G9FB9KSCGV4EFETK,SP1XXXRE9T8553D3RH1J2HVX5G9FB9KSCGV4EFETK,debt_stored,shares,1152
9049309,granite-aeusdc,SP1XZGFQRK6EZ7CF16NWPMVTBDBSH123KMYTK969J,SP1XZGFQRK6EZ7CF16NWPMVTBDBSH123KMYTK969J,collateral,sBTC,17
9049309,granite-aeusdc,SP1XZGFQRK6EZ7CF16NWPMVTBDBSH123KMYTK969J,SP1XZGFQRK6EZ7CF16NWPMVTBDBSH123KMYTK969J,debt,token-aeusdc,19
9049309,granite-aeusdc,SP1XZGFQRK6EZ7CF16NWPMVTBDBSH123KMYTK969J,SP1XZGFQRK6EZ7CF16NWPMVTBDBSH123KMYTK969J,debt_stored,shares,12
9049309,granite-aeusdc,SP1Y2EEKA46TCT09QN02ZHT8GDDP3WF56H8DMRKX1,SP1Y2EEKA46TCT09QN02ZHT8GDDP3WF56H8DMRKX1,collateral,sBTC,26
9049309,granite-aeusdc,SP1Y2EEKA46TCT09QN02ZHT8GDDP3WF56H8DMRKX1,SP1Y2EEKA46TCT09QN02ZHT8GDDP3WF56H8DMRKX1,debt,token-aeusdc,4
9049309,granite-aeusdc,SP1Y2EEKA46TCT09QN02ZHT8GDDP3WF56H8DMRKX1,SP1Y2EEKA46TCT09QN02ZHT8GDDP3WF56H8DMRKX1,debt_stored,shares,2
9049309,granite-aeusdc,SP1Y3VX4DC6RZ3FWZ75392XXW6ZPW6Y7JVCM0FQFZ,SP1Y3VX4DC6RZ3FWZ75392XXW6ZPW6Y7JVCM0FQFZ,collateral,sBTC,50
9049309,granite-aeusdc,SP1Y3VX4DC6RZ3FWZ75392XXW6ZPW6Y7JVCM0FQFZ,SP1Y3VX4DC6RZ3FWZ75392XXW6ZPW6Y7JVCM0FQFZ,debt,token-aeusdc,4
9049309,granite-aeusdc,SP1Y3VX4DC6RZ3FWZ75392XXW6ZPW6Y7JVCM0FQFZ,SP1Y3VX4DC6RZ3FWZ75392XXW6ZPW6Y7JVCM0FQFZ,debt_stored,shares,2
9049309,granite-aeusdc,SP1Y5S7Y8R3FBEVD4NFDVYGVXQSKCCQGJEH1XWSF0,SP1Y5S7Y8R3FBEVD4NFDVYGVXQSKCCQGJEH1XWSF0,collateral,sBTC,241
9049309,granite-aeusdc,SP1YA7KZAPMFCKSA3NJ1PJH6S73WQY69EFRB36F2P,SP1YA7KZAPMFCKSA3NJ1PJH6S73WQY69EFRB36F2P,collateral,sBTC,100
9049309,granite-aeusdc,SP1YA7KZAPMFCKSA3NJ1PJH6S73WQY69EFRB36F2P,SP1YA7KZAPMFCKSA3NJ1PJH6S73WQY69EFRB36F2P,debt,token-aeusdc,33
9049309,granite-aeusdc,SP1YA7KZAPMFCKSA3NJ1PJH6S73WQY69EFRB36F2P,SP1YA7KZAPMFCKSA3NJ1PJH6S73WQY69EFRB36F2P,debt_stored,shares,21
9049309,granite-aeusdc,SP1Z6G9SS15AWYP8YP66SRDM4PGZHHEXDKCZK1Y6J,SP1Z6G9SS15AWYP8YP66SRDM4PGZHHEXDKCZK1Y6J,collateral,sBTC,67
9049309,granite-aeusdc,SP1Z6G9SS15AWYP8YP66SRDM4PGZHHEXDKCZK1Y6J,SP1Z6G9SS15AWYP8YP66SRDM4PGZHHEXDKCZK1Y6J,debt,token-aeusdc,1457
9049309,granite-aeusdc,SP1Z6G9SS15AWYP8YP66SRDM4PGZHHEXDKCZK1Y6J,SP1Z6G9SS15AWYP8YP66SRDM4PGZHHEXDKCZK1Y6J,debt_stored,shares,943
9049309,granite-aeusdc,SP1Z6XQ2PF10A7P7Y87RNK1R3QX0V9KC9VKAV3BRV,SP1Z6XQ2PF10A7P7Y87RNK1R3QX0V9KC9VKAV3BRV,collateral,sBTC,100
9049309,granite-aeusdc,SP1Z6XQ2PF10A7P7Y87RNK1R3QX0V9KC9VKAV3BRV,SP1Z6XQ2PF10A7P7Y87RNK1R3QX0V9KC9VKAV3BRV,debt,token-aeusdc,2
9049309,granite-aeusdc,SP1Z6XQ2PF10A7P7Y87RNK1R3QX0V9KC9VKAV3BRV,SP1Z6XQ2PF10A7P7Y87RNK1R3QX0V9KC9VKAV3BRV,debt_stored,shares,1
9049309,granite-aeusdc,SP1ZENTH44EFJJM1867F79GC6NW5AGXEPCHED2811,SP1ZENTH44EFJJM1867F79GC6NW5AGXEPCHED2811,collateral,sBTC,6242164
9049309,granite-aeusdc,SP1ZENTH44EFJJM1867F79GC6NW5AGXEPCHED2811,SP1ZENTH44EFJJM1867F79GC6NW5AGXEPCHED2811,debt,token-aeusdc,2583312744
9049309,granite-aeusdc,SP1ZENTH44EFJJM1867F79GC6NW5AGXEPCHED2811,SP1ZENTH44EFJJM1867F79GC6NW5AGXEPCHED2811,debt_stored,shares,1672280650
9049309,granite-aeusdc,SP21E9YFCDHFA098Q82PS9MARFV74124PYJQ319SD,SP21E9YFCDHFA098Q82PS9MARFV74124PYJQ319SD,collateral,sBTC,65
9049309,granite-aeusdc,SP21E9YFCDHFA098Q82PS9MARFV74124PYJQ319SD,SP21E9YFCDHFA098Q82PS9MARFV74124PYJQ319SD,debt,token-aeusdc,2
9049309,granite-aeusdc,SP21E9YFCDHFA098Q82PS9MARFV74124PYJQ319SD,SP21E9YFCDHFA098Q82PS9MARFV74124PYJQ319SD,debt_stored,shares,1
9049309,granite-aeusdc,SP21HS9P4PNHJ1GRZ8A4AFXD3JM432B416SAVM3EC,SP21HS9P4PNHJ1GRZ8A4AFXD3JM432B416SAVM3EC,collateral,sBTC,23
9049309,granite-aeusdc,SP21HS9P4PNHJ1GRZ8A4AFXD3JM432B416SAVM3EC,SP21HS9P4PNHJ1GRZ8A4AFXD3JM432B416SAVM3EC,debt,token-aeusdc,2
9049309,granite-aeusdc,SP21HS9P4PNHJ1GRZ8A4AFXD3JM432B416SAVM3EC,SP21HS9P4PNHJ1GRZ8A4AFXD3JM432B416SAVM3EC,debt_stored,shares,1
9049309,granite-aeusdc,SP21ST5MTGH478AFW1CC38QJB9BJKWCS9NGZK741F,SP21ST5MTGH478AFW1CC38QJB9BJKWCS9NGZK741F,collateral,sBTC,100
9049309,granite-aeusdc,SP21ST5MTGH478AFW1CC38QJB9BJKWCS9NGZK741F,SP21ST5MTGH478AFW1CC38QJB9BJKWCS9NGZK741F,debt,token-aeusdc,241
9049309,granite-aeusdc,SP21ST5MTGH478AFW1CC38QJB9BJKWCS9NGZK741F,SP21ST5MTGH478AFW1CC38QJB9BJKWCS9NGZK741F,debt_stored,shares,156
9049309,granite-aeusdc,SP22544HM6M3384S1ZANQ9WCVW0FX6R34QPEGW4JR,SP22544HM6M3384S1ZANQ9WCVW0FX6R34QPEGW4JR,collateral,sBTC,19
9049309,granite-aeusdc,SP22544HM6M3384S1ZANQ9WCVW0FX6R34QPEGW4JR,SP22544HM6M3384S1ZANQ9WCVW0FX6R34QPEGW4JR,debt,token-aeusdc,1737
9049309,granite-aeusdc,SP22544HM6M3384S1ZANQ9WCVW0FX6R34QPEGW4JR,SP22544HM6M3384S1ZANQ9WCVW0FX6R34QPEGW4JR,debt_stored,shares,1124
9049309,granite-aeusdc,SP235T4QMFY3SEFMEMFTXF36G840QFBVTJJYJZYEF,SP235T4QMFY3SEFMEMFTXF36G840QFBVTJJYJZYEF,collateral,sBTC,151800
9049309,granite-aeusdc,SP236FFCREY39JKPS8N3JPG2HRHA7YM3Z21J5PVC3,SP236FFCREY39JKPS8N3JPG2HRHA7YM3Z21J5PVC3,collateral,sBTC,91
9049309,granite-aeusdc,SP236FFCREY39JKPS8N3JPG2HRHA7YM3Z21J5PVC3,SP236FFCREY39JKPS8N3JPG2HRHA7YM3Z21J5PVC3,debt,token-aeusdc,889
9049309,granite-aeusdc,SP236FFCREY39JKPS8N3JPG2HRHA7YM3Z21J5PVC3,SP236FFCREY39JKPS8N3JPG2HRHA7YM3Z21J5PVC3,debt_stored,shares,575
9049309,granite-aeusdc,SP23ZYQ1EGJHTR84X0GB2QN6GWM2MRB249C6E495Q,SP23ZYQ1EGJHTR84X0GB2QN6GWM2MRB249C6E495Q,collateral,sBTC,63
9049309,granite-aeusdc,SP23ZYQ1EGJHTR84X0GB2QN6GWM2MRB249C6E495Q,SP23ZYQ1EGJHTR84X0GB2QN6GWM2MRB249C6E495Q,debt,token-aeusdc,2
9049309,granite-aeusdc,SP23ZYQ1EGJHTR84X0GB2QN6GWM2MRB249C6E495Q,SP23ZYQ1EGJHTR84X0GB2QN6GWM2MRB249C6E495Q,debt_stored,shares,1
9049309,granite-aeusdc,SP246Y5E7M9P0KNWV0HR4HRTSWNJ89D78ZSYG75GT,SP246Y5E7M9P0KNWV0HR4HRTSWNJ89D78ZSYG75GT,collateral,sBTC,70
9049309,granite-aeusdc,SP246Y5E7M9P0KNWV0HR4HRTSWNJ89D78ZSYG75GT,SP246Y5E7M9P0KNWV0HR4HRTSWNJ89D78ZSYG75GT,debt,token-aeusdc,4
9049309,granite-aeusdc,SP246Y5E7M9P0KNWV0HR4HRTSWNJ89D78ZSYG75GT,SP246Y5E7M9P0KNWV0HR4HRTSWNJ89D78ZSYG75GT,debt_stored,shares,2
9049309,granite-aeusdc,SP248SCQSMC79C0WTWEW72K3563F7ZGAP5CT9MZP1,SP248SCQSMC79C0WTWEW72K3563F7ZGAP5CT9MZP1,collateral,sBTC,100
9049309,granite-aeusdc,SP248SCQSMC79C0WTWEW72K3563F7ZGAP5CT9MZP1,SP248SCQSMC79C0WTWEW72K3563F7ZGAP5CT9MZP1,debt,token-aeusdc,2
9049309,granite-aeusdc,SP248SCQSMC79C0WTWEW72K3563F7ZGAP5CT9MZP1,SP248SCQSMC79C0WTWEW72K3563F7ZGAP5CT9MZP1,debt_stored,shares,1
9049309,granite-aeusdc,SP24VM2P27G4ZKAFJASJ19WD5882YWKKBNC3F785Q,SP24VM2P27G4ZKAFJASJ19WD5882YWKKBNC3F785Q,collateral,sBTC,100
9049309,granite-aeusdc,SP24VM2P27G4ZKAFJASJ19WD5882YWKKBNC3F785Q,SP24VM2P27G4ZKAFJASJ19WD5882YWKKBNC3F785Q,debt,token-aeusdc,5
9049309,granite-aeusdc,SP24VM2P27G4ZKAFJASJ19WD5882YWKKBNC3F785Q,SP24VM2P27G4ZKAFJASJ19WD5882YWKKBNC3F785Q,debt_stored,shares,3
9049309,granite-aeusdc,SP24VMXVZR51SCHV10EJEM1FBCYMGJRYMN1EEV2SR,SP24VMXVZR51SCHV10EJEM1FBCYMGJRYMN1EEV2SR,collateral,sBTC,20
9049309,granite-aeusdc,SP24VMXVZR51SCHV10EJEM1FBCYMGJRYMN1EEV2SR,SP24VMXVZR51SCHV10EJEM1FBCYMGJRYMN1EEV2SR,debt,token-aeusdc,2
9049309,granite-aeusdc,SP24VMXVZR51SCHV10EJEM1FBCYMGJRYMN1EEV2SR,SP24VMXVZR51SCHV10EJEM1FBCYMGJRYMN1EEV2SR,debt_stored,shares,1
9049309,granite-aeusdc,SP257C3DMTE0QVV452JC0WC0J3JVF77367KMH8WDH,SP257C3DMTE0QVV452JC0WC0J3JVF77367KMH8WDH,collateral,sBTC,317982
9049309,granite-aeusdc,SP2587T3K81EM6F77WEAFDGPTNF14BHG80EFCJM33,SP2587T3K81EM6F77WEAFDGPTNF14BHG80EFCJM33,collateral,sBTC,18200
9049309,granite-aeusdc,SP25CAETNR2F8AF2JAA851PA08RXY6BB7W8JBHJ43,SP25CAETNR2F8AF2JAA851PA08RXY6BB7W8JBHJ43,collateral,sBTC,100
9049309,granite-aeusdc,SP25CAETNR2F8AF2JAA851PA08RXY6BB7W8JBHJ43,SP25CAETNR2F8AF2JAA851PA08RXY6BB7W8JBHJ43,debt,token-aeusdc,2
9049309,granite-aeusdc,SP25CAETNR2F8AF2JAA851PA08RXY6BB7W8JBHJ43,SP25CAETNR2F8AF2JAA851PA08RXY6BB7W8JBHJ43,debt_stored,shares,1
9049309,granite-aeusdc,SP25PC7FDKWKRK2KG2YS8TVWGJFG1RJXVNQPBAT3N,SP25PC7FDKWKRK2KG2YS8TVWGJFG1RJXVNQPBAT3N,collateral,sBTC,100
9049309,granite-aeusdc,SP25PC7FDKWKRK2KG2YS8TVWGJFG1RJXVNQPBAT3N,SP25PC7FDKWKRK2KG2YS8TVWGJFG1RJXVNQPBAT3N,debt,token-aeusdc,2
9049309,granite-aeusdc,SP25PC7FDKWKRK2KG2YS8TVWGJFG1RJXVNQPBAT3N,SP25PC7FDKWKRK2KG2YS8TVWGJFG1RJXVNQPBAT3N,debt_stored,shares,1
9049309,granite-aeusdc,SP25RYDC5TN84W9Y68A8J3193R9BQY78Y1SK8AGYC,SP25RYDC5TN84W9Y68A8J3193R9BQY78Y1SK8AGYC,collateral,sBTC,100
9049309,granite-aeusdc,SP25RYDC5TN84W9Y68A8J3193R9BQY78Y1SK8AGYC,SP25RYDC5TN84W9Y68A8J3193R9BQY78Y1SK8AGYC,debt,token-aeusdc,2
9049309,granite-aeusdc,SP25RYDC5TN84W9Y68A8J3193R9BQY78Y1SK8AGYC,SP25RYDC5TN84W9Y68A8J3193R9BQY78Y1SK8AGYC,debt_stored,shares,1
9049309,granite-aeusdc,SP25V846EXWPC9XMCGMGK54FEX9DJ427WX28ZH98D,SP25V846EXWPC9XMCGMGK54FEX9DJ427WX28ZH98D,collateral,sBTC,14
9049309,granite-aeusdc,SP25V846EXWPC9XMCGMGK54FEX9DJ427WX28ZH98D,SP25V846EXWPC9XMCGMGK54FEX9DJ427WX28ZH98D,debt,token-aeusdc,889
9049309,granite-aeusdc,SP25V846EXWPC9XMCGMGK54FEX9DJ427WX28ZH98D,SP25V846EXWPC9XMCGMGK54FEX9DJ427WX28ZH98D,debt_stored,shares,575
9049309,granite-aeusdc,SP26NTZTP3C3FTN7W4FGTKGPHJQ2T8SG89X1A53A3,SP26NTZTP3C3FTN7W4FGTKGPHJQ2T8SG89X1A53A3,collateral,sBTC,100
9049309,granite-aeusdc,SP26NTZTP3C3FTN7W4FGTKGPHJQ2T8SG89X1A53A3,SP26NTZTP3C3FTN7W4FGTKGPHJQ2T8SG89X1A53A3,debt,token-aeusdc,2
9049309,granite-aeusdc,SP26NTZTP3C3FTN7W4FGTKGPHJQ2T8SG89X1A53A3,SP26NTZTP3C3FTN7W4FGTKGPHJQ2T8SG89X1A53A3,debt_stored,shares,1
