block_height,market,position,account,coll_usd_e8,debt_usd_e8,health,health_low,health_high,liquidatable,dust
9049309,granite-usdcx,SP1T07GK9H4M0WP4N1DSSA7NJ7GNTQZ0GBZM0GAR2,SP1T07GK9H4M0WP4N1DSSA7NJ7GNTQZ0GBZM0GAR2,409088600,100300,2651.121635,2627.356859,2672.357642,no,true
9049309,granite-usdcx,SP1ZJHN74VH26SPHHJB4YP6NSEYVKFZD1W0ZK5K9H,SP1ZJHN74VH26SPHHJB4YP6NSEYVKFZD1W0ZK5K9H,34062214200,3999601900,5.535661,5.488725,5.582832,no,false
9049309,granite-usdcx,SP2154FKKKX40REDZQSEX9WMAPVZ4SYYJ193BSPR4,SP2154FKKKX40REDZQSEX9WMAPVZ4SYYJ193BSPR4,483414320500,211503463300,1.485646,1.47305,1.498306,no,false
9049309,granite-usdcx,SP21GTVTEEDQBBQSK6FPEG4G4XGQRJGJDQV41CAD,SP21GTVTEEDQBBQSK6FPEG4G4XGQRJGJDQV41CAD,3630076786400,1000121257900,2.359264,2.33926,2.379368,no,false
9049309,granite-usdcx,SP22YFNH4BYXM6QK3XN55JTJSRBHE99K5VPH8S4BR,SP22YFNH4BYXM6QK3XN55JTJSRBHE99K5VPH8S4BR,5984571250400,2683135826700,1.449785,1.437493,1.46214,no,false
9049309,granite-usdcx,SP23ZSH34VFD9WC6FVWYNKJAVME1SN89ZWHHR5NCC,SP23ZSH34VFD9WC6FVWYNKJAVME1SN89ZWHHR5NCC,259173291300,60134442100,2.801433,2.777681,2.825305,no,false
9049309,granite-usdcx,SP2GMT23R9WWF12B9S1795RPV18PG50S1V66DNK22,SP2GMT23R9WWF12B9S1795RPV18PG50S1V66DNK22,38577465646900,16790328214100,1.49344,1.480778,1.506166,no,false
9049309,granite-usdcx,SP2QMKJ1WP899FG20DP0A1ECA5C64EMNB0N33WB74,SP2QMKJ1WP899FG20DP0A1ECA5C64EMNB0N33WB74,3700179400,1411834500,1.70354,1.689096,1.718056,no,false
9049309,granite-usdcx,SP2VWSP59FEVDXXYGGWYG90M3N67ZST2AGQK6Q5RY,SP2VWSP59FEVDXXYGGWYG90M3N67ZST2AGQK6Q5RY,2937600,500,3818.8,3163.333333,3841.6,no,true
9049309,granite-usdcx,SP2YWSAM488HZ0BG7RV9KHHD9WSG3V7HXKX1ZD7S,SP2YWSAM488HZ0BG7RV9KHHD9WSG3V7HXKX1ZD7S,9302025303200,3873255927600,1.561042,1.547807,1.574344,no,false
9049309,granite-usdcx,SP2Z0HPNE0EN7BRSESTPEMRBB4EB6KTYFE9CC82CW,SP2Z0HPNE0EN7BRSESTPEMRBB4EB6KTYFE9CC82CW,8400418600,3907110600,1.397522,1.385672,1.40943,no,false
9049309,granite-usdcx,SP322MZH33TRF1KDD3746FMN29JVCEX4086RBSZQR,SP322MZH33TRF1KDD3746FMN29JVCEX4086RBSZQR,73021500,25792600,1.840214,1.824613,1.855901,no,true
9049309,granite-usdcx,SP327KCNPVJZ8BKVJ4BRH65ERT1BGDRRPE539WFGT,SP327KCNPVJZ8BKVJ4BRH65ERT1BGDRRPE539WFGT,6459814372900,2773513919600,1.51392,1.501084,1.526821,no,false
9049309,granite-usdcx,SP34M22KZDV4TYQZEAM10XC96TZR1G5W75FRHG3KA,SP34M22KZDV4TYQZEAM10XC96TZR1G5W75FRHG3KA,2937600,1064500,1.793706,1.778652,1.809004,no,true
9049309,granite-usdcx,SP3BEYCVV6C93XMCG05JKBB8YHCKCVJRQG0VY5TWC,SP3BEYCVV6C93XMCG05JKBB8YHCKCVJRQG0VY5TWC,30635072680500,8383898354300,2.375124,2.354986,2.395363,no,false
9049309,granite-usdcx,SP3H8CQHXHY05EXPPR1AP5141A1QTVY2TSK5NCC2K,SP3H8CQHXHY05EXPPR1AP5141A1QTVY2TSK5NCC2K,10713753329400,3899222666000,1.785982,1.770839,1.8012,no,false
9049309,granite-usdcx,SP3N0S0YMTV25T3CPTN8086GNVD3DD27WH1A9WE5S,SP3N0S0YMTV25T3CPTN8086GNVD3DD27WH1A9WE5S,167865600,0,,,,n/a,false
9049309,granite-usdcx,SP3N0TGQW4GDYHCFZ6K7CS6W3JV0E5P7ZFJ99CRNV,SP3N0TGQW4GDYHCFZ6K7CS6W3JV0E5P7ZFJ99CRNV,73021490300,0,,,,n/a,false
9049309,granite-usdcx,SP3N7RQN2E224Z3NQ0GRE9DN3JXFSYWX9GSJN290S,SP3N7RQN2E224Z3NQ0GRE9DN3JXFSYWX9GSJN290S,459230834100,100139227900,2.98085,2.955576,3.006251,no,false
9049309,granite-usdcx,SP3ND3H6QF7RW2H3TM4MA316Y1J158SFWS6YDD83Z,SP3ND3H6QF7RW2H3TM4MA316Y1J158SFWS6YDD83Z,52547409439200,8662920702700,3.94276,3.90933,3.976357,no,false
9049309,granite-usdcx,SP3QXCV3CDV124V6XXJN1HXY3KXCSG30P9XFT3ZSK,SP3QXCV3CDV124V6XXJN1HXY3KXCSG30P9XFT3ZSK,19585129114100,10070890835600,1.264072,1.253354,1.274844,no,false
9049309,granite-usdcx,SP3Z7511VWR5WG9J3MAKER3NRZYKWT83K2XTP36EV,SP3Z7511VWR5WG9J3MAKER3NRZYKWT83K2XTP36EV,83932844000,39915084300,1.36681,1.355221,1.378457,no,false
9049309,granite-usdcx,SPJXN1F2E5X33Y32XTKHQ3DTQSBM7A70766JDPY8,SPJXN1F2E5X33Y32XTKHQ3DTQSBM7A70766JDPY8,243069500,0,,,,n/a,false
9049309,granite-usdcx,SPMM6TGD0J5QHBNCB3MJCVD5ZCPV1R0X1PXH70QR,SPMM6TGD0J5QHBNCB3MJCVD5ZCPV1R0X1PXH70QR,5623500,2300,1589.217391,1513.875,1598.73913,no,true
9049309,granite-usdcx,SPT0VNCM718ZY6HD4GPX2GH800TWRZJ5AXVT3GRY,SPT0VNCM718ZY6HD4GPX2GH800TWRZJ5AXVT3GRY,44801925200,15118015400,1.926262,1.909929,1.942676,no,false
9049309,granite-usdcx,SPWEA3BQ1KRXGDGGTN5W8TDKHGZWGMAWTNN4QNWT,SPWEA3BQ1KRXGDGGTN5W8TDKHGZWGMAWTNN4QNWT,22441040906200,11555338712900,1.262332,1.251629,1.273089,no,false
