block_height,market,position,account,coll_usd_e8,debt_usd_e8,health,health_low,health_high,liquidatable,dust
9053676,arkadiko-v2,SPDVAGX3EGETB7BJ6737FRS4DTNXC7CVSNFK7TSR|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SPDVAGX3EGETB7BJ6737FRS4DTNXC7CVSNFK7TSR,303100000,1151800,187.966643,187.966643,187.966643,no,true
9053676,arkadiko-v2,SP3AWE771HSHKVAWXJKEFRFP79SB8FK3H8E6YMSRZ|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP3AWE771HSHKVAWXJKEFRFP79SB8FK3H8E6YMSRZ,394030000,1151800,244.356643,244.356643,244.356643,no,true
9053676,arkadiko-v2,SP1YK1VXJXD2RWTZ6M8TNB99KQZX0EXJ9RJ591E15|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP1YK1VXJXD2RWTZ6M8TNB99KQZX0EXJ9RJ591E15,1515500000,4181500,258.878357,258.878357,258.878357,no,true
9053676,arkadiko-v2,SP1JVB9ZWKPGMYQ62YFWA8KBE66SDEFJHGJR9DVX1|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP1JVB9ZWKPGMYQ62YFWA8KBE66SDEFJHGJR9DVX1,454650000,1151800,281.949929,281.949929,281.949929,no,true
9053676,arkadiko-v2,SP1HBSPDYX7D8413DP2Q2GWQD2YFV061Q0VJ82ED4|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP1HBSPDYX7D8413DP2Q2GWQD2YFV061Q0VJ82ED4,547398600,1151800,339.467786,339.467786,339.467786,no,true
9053676,arkadiko-v2,SP2FERZWHCY7B9CTFSJK8EW75W01MDGF3S8Z76TRN|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP2FERZWHCY7B9CTFSJK8EW75W01MDGF3S8Z76TRN,1223205939,1958500,446.116143,446.116143,446.116143,no,true
9053676,arkadiko-v2,SP30MK30GF3YACJQ0ERHG89V1FCAWMQBKSPQG93MM|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP30MK30GF3YACJQ0ERHG89V1FCAWMQBKSPQG93MM,1095183955,1151800,679.175357,679.175357,679.175357,no,true
9053676,arkadiko-v2,SPMHBW0ME2NPEBGGQ3H56Q159FNFR79DD6WNVJMG|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SPMHBW0ME2NPEBGGQ3H56Q159FNFR79DD6WNVJMG,4698050000,4320000,776.793929,776.793929,776.793929,no,true
9053676,arkadiko-v2,SP2KP96PS0P584GVKA1HC5RP385DK53ZYC50B00K0|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP2KP96PS0P584GVKA1HC5RP385DK53ZYC50B00K0,1515500000,1155900,936.499643,936.499643,936.499643,no,true
9053676,arkadiko-v2,SP3SKQXRJCZ1HPJV4JCH4EC78RRTQP3Y3M33TARHQ|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP3SKQXRJCZ1HPJV4JCH4EC78RRTQP3Y3M33TARHQ,1515500000,1151800,939.833286,939.833286,939.833286,no,true
9053676,arkadiko-v2,SP30HDQ1WGZRD1YTBRPPPYZHKQJ7E8CVYZCTHXKVX|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP30HDQ1WGZRD1YTBRPPPYZHKQJ7E8CVYZCTHXKVX,1515500000,1151800,939.833286,939.833286,939.833286,no,true
9053676,arkadiko-v2,SP3P8X7VY45Y9T21FNAJAG95H8ADE2MB00TCKRAXB|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP3P8X7VY45Y9T21FNAJAG95H8ADE2MB00TCKRAXB,1515500000,1151800,939.833286,939.833286,939.833286,no,true
9053676,arkadiko-v2,SP19JB746XZZW6PH8KRDA4P9NBY7285STF10039E0|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP19JB746XZZW6PH8KRDA4P9NBY7285STF10039E0,3031000000,2272700,952.611429,952.611429,952.611429,no,true
9053676,arkadiko-v2,SPT7WQRTS0KTTGY7YZ1GF1K30J60C8Y32Q7DQVPK|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SPT7WQRTS0KTTGY7YZ1GF1K30J60C8Y32Q7DQVPK,1576120000,1151800,977.426571,977.426571,977.426571,no,true
9053676,arkadiko-v2,SP11ETHNJKZRF8N4VMMK62FM322HKVQPRAN8JM1R6|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP11ETHNJKZRF8N4VMMK62FM322HKVQPRAN8JM1R6,3041931877,1151800,1886.445929,1886.445929,1886.445929,no,true
9053676,arkadiko-v2,SP1D50E7VETCSWK00T9GJK1TD3PRM0JFPD84QQBWT|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP1D50E7VETCSWK00T9GJK1TD3PRM0JFPD84QQBWT,3171257524,1151800,1966.646929,1966.646929,1966.646929,no,true
9053676,arkadiko-v2,SP285GDW3F18MY7YHR2GN4X0C90F4SQT2D9GTBJX9|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP285GDW3F18MY7YHR2GN4X0C90F4SQT2D9GTBJX9,6978273391,1519400,3280.558714,3280.558714,3280.558714,no,true
9053676,arkadiko-v2,SP2E7W7F568R99DKATHCB5B5ZTG690RF0KAPR9BWX|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP2E7W7F568R99DKATHCB5B5ZTG690RF0KAPR9BWX,6062000000,1151800,3759.333214,3759.333214,3759.333214,no,true
9053676,arkadiko-v2,SP2CNWQ85KJAP57RSDANZM3BK2YWQN1FAH21RZS2S|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP2CNWQ85KJAP57RSDANZM3BK2YWQN1FAH21RZS2S,9351807512,1151800,5799.498571,5799.498571,5799.498571,no,true
9053676,arkadiko-v2,SPKPA06RC4DW68HGDS3CFEXT7ZH7QPMGM97B7K02|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SPKPA06RC4DW68HGDS3CFEXT7ZH7QPMGM97B7K02,12790820000,1151800,7932.193071,7932.193071,7932.193071,no,true
9053676,arkadiko-v2,SP4HRBY7QMDRJWWTDWR23D5P24MGKB3ZWYNHG0VY|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP4HRBY7QMDRJWWTDWR23D5P24MGKB3ZWYNHG0VY,24248000000,1151800,15037.332857,15037.332857,15037.332857,no,true
9053676,arkadiko-v2,SP3RPJF4RXQP8V1A2786W4N9PH1DMK0N2WSSCPXNP|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP3RPJF4RXQP8V1A2786W4N9PH1DMK0N2WSSCPXNP,24316307616,1151800,15079.693643,15079.693643,15079.693643,no,true
9053676,arkadiko-v2,SP32HTXYCW8MMESEAT5V0J1MBJHBJK4MR95WDZ91Z|SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR.wstx-token,SP32HTXYCW8MMESEAT5V0J1MBJHBJK4MR95WDZ91Z,303100000000,1151800,187966.660857,187966.660857,187966.660857,no,true
9053676,arkadiko-v2,SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP2C2YFP12AJZB4MABJBAJ55XECVS7E4PMMZ89YZR,67987307800797,27371572652100,1.774143,1.774143,1.774143,no,false
9053676,arkadiko-v2,SP2B1NXRQ6YQ0PH0046PQFKF99AZ8DRWGD8KC0040|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP2B1NXRQ6YQ0PH0046PQFKF99AZ8DRWGD8KC0040,1919863133,754115100,1.818429,1.818429,1.818429,no,true
9053676,arkadiko-v2,SP3JYTEYFKCY12WTY7TNRCQ392D1WF0YTPV71P0EM|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP3JYTEYFKCY12WTY7TNRCQ392D1WF0YTPV71P0EM,115121724748,39071762000,2.104571,2.104571,2.104571,no,false
9053676,arkadiko-v2,SPJXTF0YCFHKMYGBH73M1Q7JK7A41SPB715478BZ|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SPJXTF0YCFHKMYGBH73M1Q7JK7A41SPB715478BZ,1252886870,463167100,1.932143,1.932143,1.932143,no,true
9053676,arkadiko-v2,SP3P9XNPA8GQ2GH2BJ0P3DK71HS34WSD6TK59G3HR|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP3P9XNPA8GQ2GH2BJ0P3DK71HS34WSD6TK59G3HR,1188553890911,387373930300,2.191571,2.191571,2.191571,no,false
9053676,arkadiko-v2,SP18ZQRE3N8RNMYGMASDZXV4XGYEZMA8JSHAK31Q8|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP18ZQRE3N8RNMYGMASDZXV4XGYEZMA8JSHAK31Q8,369617087317,131973542000,2.000429,2.000429,2.000429,no,false
9053676,arkadiko-v2,SP3GNH2HRF8M2RTMJPECHX3YMCBPMH02NCBK688EH|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP3GNH2HRF8M2RTMJPECHX3YMCBPMH02NCBK688EH,357967656,119533000,2.139071,2.139071,2.139071,no,true
9053676,arkadiko-v2,SP2QE3SKKZAY68Z3KN4TTJN41BVE3B5QVJMNKJAZB|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP2QE3SKKZAY68Z3KN4TTJN41BVE3B5QVJMNKJAZB,9039182253,2600752900,2.482571,2.482571,2.482571,no,false
9053676,arkadiko-v2,SP2Y738VAEMGCMJ8BR4Q94A74EY7DHQEEG31KH078|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP2Y738VAEMGCMJ8BR4Q94A74EY7DHQEEG31KH078,6684078094,1843631100,2.589571,2.589571,2.589571,no,false
9053676,arkadiko-v2,SPCJ7D2GMHQ5N9ZYSBT35AAH3TTTTXEN2CEP1QCJ|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SPCJ7D2GMHQ5N9ZYSBT35AAH3TTTTXEN2CEP1QCJ,2505773776,660583200,2.709429,2.709429,2.709429,no,true
9053676,arkadiko-v2,SP3WSZQSHV99NJ7GX1G908ZFME42V86J6FAY5WXVE|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP3WSZQSHV99NJ7GX1G908ZFME42V86J6FAY5WXVE,10305715433,2648185300,2.779714,2.779714,2.779714,no,false
9053676,arkadiko-v2,SP7SPH7XXSS6HBFAFQ1W4HRHB70GD3XH8HM1FH0A|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP7SPH7XXSS6HBFAFQ1W4HRHB70GD3XH8HM1FH0A,186449653692,47846863800,2.783357,2.783357,2.783357,no,false
9053676,arkadiko-v2,SP3V9TP8NJ704HQPE7M419B0G3ZMGBK53F77E1V27|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP3V9TP8NJ704HQPE7M419B0G3ZMGBK53F77E1V27,27892702921,6960628000,2.862286,2.862286,2.862286,no,false
9053676,arkadiko-v2,SP103BZSXCX2YF8HXMN8DDP5Z46DN4A0HPRDYJXDD|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP103BZSXCX2YF8HXMN8DDP5Z46DN4A0HPRDYJXDD,323801100000,62547434800,3.697714,3.697714,3.697714,no,false
9053676,arkadiko-v2,SP8R8AT0HS12MRKHMZ22J05DMTBDHRW9XJBKE5DG|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP8R8AT0HS12MRKHMZ22J05DMTBDHRW9XJBKE5DG,863731986,177057600,3.484429,3.484429,3.484429,no,true
9053676,arkadiko-v2,SP3MA7SZSW1T0CR9Y3WEX4BJZNESCXMA493RF4H0K|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP3MA7SZSW1T0CR9Y3WEX4BJZNESCXMA493RF4H0K,537329304656,95303803200,4.027143,4.027143,4.027143,no,false
9053676,arkadiko-v2,SP2387SVTEFW59A7BWJE84V9Y6M9SYEBDPFAQ1XN1|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP2387SVTEFW59A7BWJE84V9Y6M9SYEBDPFAQ1XN1,6474450701,1289381600,3.586643,3.586643,3.586643,no,false
9053676,arkadiko-v2,SP229CVAF2X6SR5GYKEFYF0B84W66S9423AWABJFD|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP229CVAF2X6SR5GYKEFYF0B84W66S9423AWABJFD,760727732413,105631911800,5.144,5.144,5.144,no,false
9053676,arkadiko-v2,SP1AX2ND6NE41YNN9C0SDJV2N11X7684RBKQWB9XD|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP1AX2ND6NE41YNN9C0SDJV2N11X7684RBKQWB9XD,789774773232,100545955500,5.610571,5.610571,5.610571,no,false
9053676,arkadiko-v2,SP3EVQ0GWNJAYTXMNKMDX6EWP06TXTX3RSE0RTNS4|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP3EVQ0GWNJAYTXMNKMDX6EWP06TXTX3RSE0RTNS4,6443418287,894768200,5.143714,5.143714,5.143714,no,true
9053676,arkadiko-v2,SP1W5CWFJWXGHHM4ZEAJWFQ6D9V3N5GB9VQEDYSED|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP1W5CWFJWXGHHM4ZEAJWFQ6D9V3N5GB9VQEDYSED,25057737836,3117813100,5.740643,5.740643,5.740643,no,false
9053676,arkadiko-v2,SP2M51D1DTWR3ARWSD3TDKYN3W5T7FE1QN9YZV3G6|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP2M51D1DTWR3ARWSD3TDKYN3W5T7FE1QN9YZV3G6,1073903041,124671700,6.152714,6.152714,6.152714,no,true
9053676,arkadiko-v2,SP39ZYHN0GRAA9FBE43QGQ2HFS3PRWZGE1JCQRWYH|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP39ZYHN0GRAA9FBE43QGQ2HFS3PRWZGE1JCQRWYH,4424613734,501263100,6.304929,6.304929,6.304929,no,true
9053676,arkadiko-v2,SP3CSPJCN6T4Z7BX1EWW1JGX90KXP7NF6MN9YZGJ3|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP3CSPJCN6T4Z7BX1EWW1JGX90KXP7NF6MN9YZGJ3,6866929762,709417700,6.914,6.914,6.914,no,true
9053676,arkadiko-v2,SPQH1F2WVJN92B0JK8Q036E9HV3NT30VX8S2EVQM|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SPQH1F2WVJN92B0JK8Q036E9HV3NT30VX8S2EVQM,143187041,11518500,8.879286,8.879286,8.879286,no,true
9053676,arkadiko-v2,SP2KQN92ME0P6ZNMDZC8JGPTWD3V120TQYPKKV12H|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP2KQN92ME0P6ZNMDZC8JGPTWD3V120TQYPKKV12H,146498482,11518500,9.084643,9.084643,9.084643,no,true
9053676,arkadiko-v2,SP3W83KG17KJZZXPDZQDTRQKQRGHNFZN410R9P02E|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP3W83KG17KJZZXPDZQDTRQKQRGHNFZN410R9P02E,178983828,11518500,11.099143,11.099143,11.099143,no,true
9053676,arkadiko-v2,SP97DC4P1XFZMAG3B2EPVD8R1JPK9DES691JAM97|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP97DC4P1XFZMAG3B2EPVD8R1JPK9DES691JAM97,178983828,11518500,11.099143,11.099143,11.099143,no,true
9053676,arkadiko-v2,SP3WT85B2PJWBQG70B8NTCA9DNZ6TS07YP5497WWW|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP3WT85B2PJWBQG70B8NTCA9DNZ6TS07YP5497WWW,181635183,11618900,11.166214,11.166214,11.166214,no,true
9053676,arkadiko-v2,SP1Z84TMVM83HXE5VFHTXF27JPF73HPWT618RR26Y|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP1Z84TMVM83HXE5VFHTXF27JPF73HPWT618RR26Y,357967656,22822700,11.203357,11.203357,11.203357,no,true
9053676,arkadiko-v2,SP2KB34T2ZCX7F6TW3MTM5FZ2738WABWRVZFY7N1J|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP2KB34T2ZCX7F6TW3MTM5FZ2738WABWRVZFY7N1J,11036533329,659785800,11.948143,11.948143,11.948143,no,true
9053676,arkadiko-v2,SP1Z9QKX59DADP38X0PHRY9NQX0X29BPE0Q9136MS|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP1Z9QKX59DADP38X0PHRY9NQX0X29BPE0Q9136MS,80930741914,4080952700,14.165214,14.165214,14.165214,no,false
9053676,arkadiko-v2,SP28QESDAEJ94D43QVFEPS51J7YVB4YW4XH2N66V7|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP28QESDAEJ94D43QVFEPS51J7YVB4YW4XH2N66V7,322170905,11518500,19.978429,19.978429,19.978429,no,true
9053676,arkadiko-v2,SP3DAT7GJ2CZW3V1DGC8PAKP3SW4KSFXTWM3FB1HC|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP3DAT7GJ2CZW3V1DGC8PAKP3SW4KSFXTWM3FB1HC,357967656,11636100,21.973929,21.973929,21.973929,no,true
9053676,arkadiko-v2,SP7RHAGSV5K6BQSNFZ79HVCAYVYP84DJHHVPXTQA|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP7RHAGSV5K6BQSNFZ79HVCAYVYP84DJHHVPXTQA,73369210114,2329150400,22.500286,22.500286,22.500286,no,false
9053676,arkadiko-v2,SP1A4R6JSS4Q384GNHVH1DWAMHAX6X11WEK1D6QEG|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP1A4R6JSS4Q384GNHVH1DWAMHAX6X11WEK1D6QEG,357967656,11518500,22.198286,22.198286,22.198286,no,true
9053676,arkadiko-v2,SP357REJB7P8K2N1Z3KAY5Z3APSXHHQCTHRPX1JT0|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP357REJB7P8K2N1Z3KAY5Z3APSXHHQCTHRPX1JT0,441631133,11518500,27.386429,27.386429,27.386429,no,true
9053676,arkadiko-v2,SP3TKT08Y3NA1R6MYR4YVCQ36Q0EV0KK3Z2VH38G0|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP3TKT08Y3NA1R6MYR4YVCQ36Q0EV0KK3Z2VH38G0,5369515245,122519700,31.304071,31.304071,31.304071,no,true
9053676,arkadiko-v2,SP2Z7BS65RDDHE17JSXVHCQDGNPJVW6672W0WZT00|SP4SZE494VC2YC5JYG7AYFQ44F5Q4PYV7DVMDPBG.ststx-token,SP2Z7BS65RDDHE17JSXVHCQDGNPJVW6672W0WZT00,4188221877,90636400,33.006429,33.006429,33.006429,no,true
