block_height,market,position,account,coll_usd_e8,debt_usd_e8,health,health_low,health_high,liquidatable,dust
9053676,granite-aeusdc,SP1376739EMZBE3TT22MGA3JQ18GH1TM88CK86VMV,SP1376739EMZBE3TT22MGA3JQ18GH1TM88CK86VMV,4105100,200,13341.5,8840.666667,13421.5,no,true
9053676,granite-aeusdc,SP144VCG1E9ZJYYHB57WPF0FCBH234J847KYCH9YP,SP144VCG1E9ZJYYHB57WPF0FCBH234J847KYCH9YP,1675500,168700,6.455246,6.401538,6.509804,no,true
9053676,granite-aeusdc,SP14EBQ926P4APDDMT6VP1F0X867F7Z2TDW5CV69A,SP14EBQ926P4APDDMT6VP1F0X867F7Z2TDW5CV69A,167500,0,,,,n/a,false
9053676,granite-aeusdc,SP14JPKZT1AGJWXHTVBPMVZQ11T7PGT0205DACDTB,SP14JPKZT1AGJWXHTVBPMVZQ11T7PGT0205DACDTB,8377800,200,27227.5,18042.666667,27391,no,true
9053676,granite-aeusdc,SP14PW4M1XM9NQPVWXXJPCYGZ8GCXGTVA93G9GC86,SP14PW4M1XM9NQPVWXXJPCYGZ8GCXGTVA93G9GC86,4105100,179100,14.898381,14.767261,15.021265,no,true
9053676,granite-aeusdc,SP14W78Q821B3HQ3ED30624Z1F13X4JMFZY3N5SK4,SP14W78Q821B3HQ3ED30624Z1F13X4JMFZY3N5SK4,6618400,200,21509.5,14253.666667,21638.5,no,true
9053676,granite-aeusdc,SP152K3QSGGHWXEKEC9Y34ARH0P034XSXPT3GE47Q,SP152K3QSGGHWXEKEC9Y34ARH0P034XSXPT3GE47Q,4272600,200,13885.5,9201.666667,13969,no,true
9053676,granite-aeusdc,SP1536TSFBZ7SYF8GEMY7D2WRJ7QWRKDMCTR9NDXJ,SP1536TSFBZ7SYF8GEMY7D2WRJ7QWRKDMCTR9NDXJ,8377800,6688200,0.814195,0.80729,0.821135,yes,true
9053676,granite-aeusdc,SP15A48CNM9YG6EJAZT5XKM7ZGVZBCWHGEV39QGA3,SP15A48CNM9YG6EJAZT5XKM7ZGVZBCWHGEV39QGA3,4105100,400,6670.75,5304.4,6710.75,no,true
9053676,granite-aeusdc,SP15F71PTZ135MNW7ENTVERFFCNAG7Z98WRHSBNET,SP15F71PTZ135MNW7ENTVERFFCNAG7Z98WRHSBNET,2848400,200,9257,6134.333333,9312.5,no,true
9053676,granite-aeusdc,SP15NQTJHF5QN063S6P87JRF78K4XWBFT9RZ1BVX3,SP15NQTJHF5QN063S6P87JRF78K4XWBFT9RZ1BVX3,417047300,0,,,,n/a,false
9053676,granite-aeusdc,SP1687V0EX1SE5E9APYX2QNHTQ4598ADGRTWEP1Q6,SP1687V0EX1SE5E9APYX2QNHTQ4598ADGRTWEP1Q6,1508000,95300,10.285414,10.190377,10.368034,no,true
9053676,granite-aeusdc,SP17Y608F82R6HAJ581MM88E4G1SYRQDNXW7F5A7Q,SP17Y608F82R6HAJ581MM88E4G1SYRQDNXW7F5A7Q,837781000,227337400,2.395372,2.375062,2.415784,no,true
9053676,granite-aeusdc,SP18136VCEXAM4T48VE6T369S7NHPBNPCPZYPYHPX,SP18136VCEXAM4T48VE6T369S7NHPBNPCPZYPYHPX,2094400,2800,486.178571,466.586207,489.107143,no,true
9053676,granite-aeusdc,SP19JRV6RAXYJFF3HPD18PMA1209VEAN50J1FVZVA,SP19JRV6RAXYJFF3HPD18PMA1209VEAN50J1FVZVA,7623800,146600,33.802183,33.508163,34.074504,no,true
9053676,granite-aeusdc,SP19KN9Z8QXS6106X4FY1FKGCS84GN0VCACVGEG1M,SP19KN9Z8QXS6106X4FY1FKGCS84GN0VCACVGEG1M,8377800,700,7779.285714,6766,7826,no,true
9053676,granite-aeusdc,SP19NY5VP4922XR4K3P9DJJHS8JWM3ZKEW3G2XNW,SP19NY5VP4922XR4K3P9DJJHS8JWM3ZKEW3G2XNW,837700,5600,97.232143,94.947368,97.821429,no,true
9053676,granite-aeusdc,SP1AC38VQBJTP37R0017TT4RQ9WD16EBXPE1PY6C2,SP1AC38VQBJTP37R0017TT4RQ9WD16EBXPE1PY6C2,8377800,200,27227.5,18042.666667,27391,no,true
9053676,granite-aeusdc,SP1ARC8PTHHY7C9P076ZHH5MM6WDWA0XP2EXKVZJE,SP1ARC8PTHHY7C9P076ZHH5MM6WDWA0XP2EXKVZJE,7204900,200,23415.5,15516.666667,23556,no,true
9053676,granite-aeusdc,SP1BQPR680MBSPX36C8BGK8F9DMQYSVQ92KPYZ7Y4,SP1BQPR680MBSPX36C8BGK8F9DMQYSVQ92KPYZ7Y4,1508000,83500,11.738922,11.639188,11.836735,no,true
9053676,granite-aeusdc,SP1C326P0GPVGTXHBF8NKEC00ZJP4Q3YPTK1H8BBK,SP1C326P0GPVGTXHBF8NKEC00ZJP4Q3YPTK1H8BBK,7623800,200,24777,16419,24925.5,no,true
9053676,granite-aeusdc,SP1CJTRQ7TK1B1PH4FS9HVQZ9JQ39714SD6DG165V,SP1CJTRQ7TK1B1PH4FS9HVQZ9JQ39714SD6DG165V,1591700,171000,6.050292,5.996501,6.100821,no,true
9053676,granite-aeusdc,SP1CPWR7BEP7NRG0T2JXS5KY0Z4QH1T313EW8932,SP1CPWR7BEP7NRG0T2JXS5KY0Z4QH1T313EW8932,5948200,700,5523.285714,4803.875,5556.428571,no,true
9053676,granite-aeusdc,SP1DKGF8Z3S3RMFPQBNK3SCFA4M4K260718GBR495,SP1DKGF8Z3S3RMFPQBNK3SCFA4M4K260718GBR495,5026600,200,16336,10825.666667,16434.5,no,true
9053676,granite-aeusdc,SP1EGM42GJSPY9QPCCNXG8SSKED03G764HEP1CHED,SP1EGM42GJSPY9QPCCNXG8SSKED03G764HEP1CHED,4105100,200,13341.5,8840.666667,13421.5,no,true
9053676,granite-aeusdc,SP1H9A5ZAVD2TTT7GSH5KYEYG5H94T15PS10KQJRF,SP1H9A5ZAVD2TTT7GSH5KYEYG5H94T15PS10KQJRF,8377800,200,27227.5,18042.666667,27391,no,true
9053676,granite-aeusdc,SP1J79YZTX747WWHSNJM84K1586W5ZNZ8JY9J5WFN,SP1J79YZTX747WWHSNJM84K1586W5ZNZ8JY9J5WFN,1587176100,794661800,1.298243,1.287236,1.309306,no,true
9053676,granite-aeusdc,SP1JB6RQMGP3Q33NG2ZBN17CJRAJXWJDPJ9SJZ7Q5,SP1JB6RQMGP3Q33NG2ZBN17CJRAJXWJDPJ9SJZ7Q5,4691500,181100,16.838211,16.69163,16.97731,no,true
9053676,granite-aeusdc,SP1JNBD5CS0JD1WCJBY1XDNMS7J48N0RC1DHRXCSA,SP1JNBD5CS0JD1WCJBY1XDNMS7J48N0RC1DHRXCSA,2513300,200,8168,5412.666667,8217,no,true
9053676,granite-aeusdc,SP1K092RK0FVE8XTMH6T8YHJM4Z06X5CKKRXD9P78,SP1K092RK0FVE8XTMH6T8YHJM4Z06X5CKKRXD9P78,5696900,200,18514.5,12269,18625.5,no,true
9053676,granite-aeusdc,SP1K78P0K99DT9QXJD0K2HA5EYFN2K0M5645DVEEC,SP1K78P0K99DT9QXJD0K2HA5EYFN2K0M5645DVEEC,670200,178200,2.444444,2.423055,2.464567,no,true
9053676,granite-aeusdc,SP1K7QH9K7QPY3T6GTYVFG98NVD7ZHGMAT97VKW0,SP1K7QH9K7QPY3T6GTYVFG98NVD7ZHGMAT97VKW0,9383100,3299900,1.848238,1.832593,1.864017,no,true
9053676,granite-aeusdc,SP1KAVMBCAHJQYFZN5TT56XR1RJGCVTDFBMSSBYKW,SP1KAVMBCAHJQYFZN5TT56XR1RJGCVTDFBMSSBYKW,8377800,200,27227.5,18042.666667,27391,no,true
9053676,granite-aeusdc,SP1KD2BS98HCAEZQB3A4AXNS2KNAFTXF2CTJBQWF6,SP1KD2BS98HCAEZQB3A4AXNS2KNAFTXF2CTJBQWF6,17342000,7774600,1.449888,1.437587,1.462232,no,true
9053676,granite-aeusdc,SP1M4N6YS1FKT75K7J449G6Q2TNZW3EEG1304D8J0,SP1M4N6YS1FKT75K7J449G6Q2TNZW3EEG1304D8J0,7288600,700,6767.857143,5886.375,6808.571429,no,true
9053676,granite-aeusdc,SP1NFT6BYY40QW6F4WG9ZAEX082F0X6CGAKCAHK3G,SP1NFT6BYY40QW6F4WG9ZAEX082F0X6CGAKCAHK3G,8377800,1239400,4.393658,4.356378,4.431125,no,true
9053676,granite-aeusdc,SP1NP8CYY1XE9ZB132WFY33HS0EA692Y0V2XBNWPF,SP1NP8CYY1XE9ZB132WFY33HS0EA692Y0V2XBNWPF,8545300,4100,1354.731707,1314.547619,1362.853659,no,true
9053676,granite-aeusdc,SP1PHM9RRFFD55WPK023BPHXN70WD1JETHK40B67B,SP1PHM9RRFFD55WPK023BPHXN70WD1JETHK40B67B,6534600,400,10618.5,8444,10682.5,no,true
9053676,granite-aeusdc,SP1PR3H2YBAX87FP3FWDT2X274BXX43W93TK5DZWT,SP1PR3H2YBAX87FP3FWDT2X274BXX43W93TK5DZWT,8294000,200,26955.5,17862.333333,27117,no,true
9053676,granite-aeusdc,SP1Q5XXZBERQZMGSVG72PCXT2EJVQPTS8K3DXE7FY,SP1Q5XXZBERQZMGSVG72PCXT2EJVQPTS8K3DXE7FY,3016000,200,9802,6495.333333,9860.5,no,true
9053676,granite-aeusdc,SP1RB4ZYT06DCQG420RJ249Z8V0SA6P1K4TJR4ABN,SP1RB4ZYT06DCQG420RJ249Z8V0SA6P1K4TJR4ABN,8377800,1100,4950.454545,4510.666667,4980.181818,no,true
9053676,granite-aeusdc,SP1RF3QMV4M9GE2NWCSSYNYT3WQY9H34WN21SNPEK,SP1RF3QMV4M9GE2NWCSSYNYT3WQY9H34WN21SNPEK,8377800,400,13613.75,10825.6,13695.5,no,true
9053676,granite-aeusdc,SP1RNRWWNY052GAT7B3E8S3TWM7D7MRP6HPEDF215,SP1RNRWWNY052GAT7B3E8S3TWM7D7MRP6HPEDF215,147617000,0,,,,n/a,false
9053676,granite-aeusdc,SP1RZK8N9VV9GSCBE0HE1AR2G0QPKBSDEGCNTN9KH,SP1RZK8N9VV9GSCBE0HE1AR2G0QPKBSDEGCNTN9KH,1508000,168700,5.810314,5.761088,5.858586,no,true
9053676,granite-aeusdc,SP1SB8TQQPPSHXSK2BYSTDVMNX9HVC7FBAWEXNK6K,SP1SB8TQQPPSHXSK2BYSTDVMNX9HVC7FBAWEXNK6K,8377800,200,27227.5,18042.666667,27391,no,true
9053676,granite-aeusdc,SP1SKK956EZW61ZKHVYVZFKV1ZTYP1BJDR33TKK6S,SP1SKK956EZW61ZKHVYVZFKV1ZTYP1BJDR33TKK6S,6450900,200,20965,13893,21091,no,true
9053676,granite-aeusdc,SP1SMVA05CGXCZRF9STPRCHN4E48H535HCWYMV7GJ,SP1SMVA05CGXCZRF9STPRCHN4E48H535HCWYMV7GJ,586400,240100,1.587255,1.573743,1.600835,no,true
9053676,granite-aeusdc,SP1SXWV30T4NTJ3Z7AAPQSD3QQXB4TFVMQT4C6MQZ,SP1SXWV30T4NTJ3Z7AAPQSD3QQXB4TFVMQT4C6MQZ,8377800,500,10891,9021.333333,10956.4,no,true
9053676,granite-aeusdc,SP1T3H7CVZK3AXR1F1VZGR1XPXD1T5X8RNCMF57CD,SP1T3H7CVZK3AXR1F1VZGR1XPXD1T5X8RNCMF57CD,4021300,180200,14.504994,14.377975,14.624583,no,true
9053676,granite-aeusdc,SP1TCA7QER9J9NKCKBB78K48TADDFC2GXYM3QQV3X,SP1TCA7QER9J9NKCKBB78K48TADDFC2GXYM3QQV3X,39397072000,0,,,,n/a,false
9053676,granite-aeusdc,SP1THWE2H3KMCJ3P5TACHTBM7P192XY65W4MX476V,SP1THWE2H3KMCJ3P5TACHTBM7P192XY65W4MX476V,8377800,200,27227.5,18042.666667,27391,no,true
9053676,granite-aeusdc,SP1V1BS06A7PGHTRHMW9ZZMYVRAJGKNE7F215YVER,SP1V1BS06A7PGHTRHMW9ZZMYVRAJGKNE7F215YVER,1014552800,3527400,186.953365,185.36394,188.545444,no,true
9053676,granite-aeusdc,SP1VNKAB9759YBQ4ZERKRDNDVX24ZKP3RZK96FAJ3,SP1VNKAB9759YBQ4ZERKRDNDVX24ZKP3RZK96FAJ3,7288600,29000,163.362069,161.824742,164.344828,no,true
9053676,granite-aeusdc,SP1WVAK9FTYF89BJXDKDSW2KBTC1266C5DCSK4494,SP1WVAK9FTYF89BJXDKDSW2KBTC1266C5DCSK4494,116284000,0,,,,n/a,false
9053676,granite-aeusdc,SP1XESTNST2W003KY4ZH3RJRAF7FBYK5PPWQ70NZC,SP1XESTNST2W003KY4ZH3RJRAF7FBYK5PPWQ70NZC,10137100,1537200,4.28643,4.249886,4.322812,no,true
9053676,granite-aeusdc,SP1XFE0A0TW2KZVCJZ7KTZBARSW01RN34RKZEWN6D,SP1XFE0A0TW2KZVCJZ7KTZBARSW01RN34RKZEWN6D,8377800,200,27227.5,18042.666667,27391,no,true
9053676,granite-aeusdc,SP1XT055HFDYNNQC4FWX7JFXF9X4QBW84MRJQCYM1,SP1XT055HFDYNNQC4FWX7JFXF9X4QBW84MRJQCYM1,8377800,215200,25.304368,25.082484,25.515603,no,true
9053676,granite-aeusdc,SP1XXXRE9T8553D3RH1J2HVX5G9FB9KSCGV4EFETK,SP1XXXRE9T8553D3RH1J2HVX5G9FB9KSCGV4EFETK,3853700,178500,14.033053,13.909497,14.148793,no,true
9053676,granite-aeusdc,SP1XZGFQRK6EZ7CF16NWPMVTBDBSH123KMYTK969J,SP1XZGFQRK6EZ7CF16NWPMVTBDBSH123KMYTK969J,1424200,1900,487.210526,460.05,490.105263,no,true
9053676,granite-aeusdc,SP1Y2EEKA46TCT09QN02ZHT8GDDP3WF56H8DMRKX1,SP1Y2EEKA46TCT09QN02ZHT8GDDP3WF56H8DMRKX1,2178200,400,3539.5,2814.6,3560.75,no,true
9053676,granite-aeusdc,SP1Y3VX4DC6RZ3FWZ75392XXW6ZPW6Y7JVCM0FQFZ,SP1Y3VX4DC6RZ3FWZ75392XXW6ZPW6Y7JVCM0FQFZ,4188900,400,6806.75,5412.8,6847.75,no,true
9053676,granite-aeusdc,SP1Y5S7Y8R3FBEVD4NFDVYGVXQSKCCQGJEH1XWSF0,SP1Y5S7Y8R3FBEVD4NFDVYGVXQSKCCQGJEH1XWSF0,20190500,0,,,,n/a,false
9053676,granite-aeusdc,SP1YA7KZAPMFCKSA3NJ1PJH6S73WQY69EFRB36F2P,SP1YA7KZAPMFCKSA3NJ1PJH6S73WQY69EFRB36F2P,8377800,3300,1650.151515,1592,1660.060606,no,true
9053676,granite-aeusdc,SP1Z6G9SS15AWYP8YP66SRDM4PGZHHEXDKCZK1Y6J,SP1Z6G9SS15AWYP8YP66SRDM4PGZHHEXDKCZK1Y6J,5613100,146100,24.972621,24.754949,25.174211,no,true
9053676,granite-aeusdc,SP1Z6XQ2PF10A7P7Y87RNK1R3QX0V9KC9VKAV3BRV,SP1Z6XQ2PF10A7P7Y87RNK1R3QX0V9KC9VKAV3BRV,8377800,200,27227.5,18042.666667,27391,no,true
9053676,granite-aeusdc,SP1ZENTH44EFJJM1867F79GC6NW5AGXEPCHED2811,SP1ZENTH44EFJJM1867F79GC6NW5AGXEPCHED2811,522956661300,258961118400,1.312637,1.301507,1.323822,no,false
9053676,granite-aeusdc,SP21E9YFCDHFA098Q82PS9MARFV74124PYJQ319SD,SP21E9YFCDHFA098Q82PS9MARFV74124PYJQ319SD,5445500,200,17697.5,11727.666667,17804,no,true
9053676,granite-aeusdc,SP21HS9P4PNHJ1GRZ8A4AFXD3JM432B416SAVM3EC,SP21HS9P4PNHJ1GRZ8A4AFXD3JM432B416SAVM3EC,1926800,200,6262,4149.666667,6299.5,no,true
9053676,granite-aeusdc,SP21ST5MTGH478AFW1CC38QJB9BJKWCS9NGZK741F,SP21ST5MTGH478AFW1CC38QJB9BJKWCS9NGZK741F,8377800,24200,225.020661,222.748971,226.371901,no,true
9053676,granite-aeusdc,SP22544HM6M3384S1ZANQ9WCVW0FX6R34QPEGW4JR,SP22544HM6M3384S1ZANQ9WCVW0FX6R34QPEGW4JR,1591700,174100,5.942562,5.890034,5.99194,no,true
9053676,granite-aeusdc,SP235T4QMFY3SEFMEMFTXF36G840QFBVTJJYJZYEF,SP235T4QMFY3SEFMEMFTXF36G840QFBVTJJYJZYEF,12717516100,0,,,,n/a,false
9053676,granite-aeusdc,SP236FFCREY39JKPS8N3JPG2HRHA7YM3Z21J5PVC3,SP236FFCREY39JKPS8N3JPG2HRHA7YM3Z21J5PVC3,7623800,89100,55.616162,55.097315,56.075366,no,true
9053676,granite-aeusdc,SP23ZYQ1EGJHTR84X0GB2QN6GWM2MRB249C6E495Q,SP23ZYQ1EGJHTR84X0GB2QN6GWM2MRB249C6E495Q,5278000,200,17153.5,11366.666667,17256,no,true
9053676,granite-aeusdc,SP246Y5E7M9P0KNWV0HR4HRTSWNJ89D78ZSYG75GT,SP246Y5E7M9P0KNWV0HR4HRTSWNJ89D78ZSYG75GT,5864400,400,9529.5,7577.8,9586.75,no,true
9053676,granite-aeusdc,SP248SCQSMC79C0WTWEW72K3563F7ZGAP5CT9MZP1,SP248SCQSMC79C0WTWEW72K3563F7ZGAP5CT9MZP1,8377800,200,27227.5,18042.666667,27391,no,true
9053676,granite-aeusdc,SP24VM2P27G4ZKAFJASJ19WD5882YWKKBNC3F785Q,SP24VM2P27G4ZKAFJASJ19WD5882YWKKBNC3F785Q,8377800,500,10891,9021.333333,10956.4,no,true
9053676,granite-aeusdc,SP24VMXVZR51SCHV10EJEM1FBCYMGJRYMN1EEV2SR,SP24VMXVZR51SCHV10EJEM1FBCYMGJRYMN1EEV2SR,1675500,200,5445,3608.333333,5478,no,true
9053676,granite-aeusdc,SP257C3DMTE0QVV452JC0WC0J3JVF77367KMH8WDH,SP257C3DMTE0QVV452JC0WC0J3JVF77367KMH8WDH,26639928800,0,,,,n/a,false
9053676,granite-aeusdc,SP2587T3K81EM6F77WEAFDGPTNF14BHG80EFCJM33,SP2587T3K81EM6F77WEAFDGPTNF14BHG80EFCJM33,1524761400,0,,,,n/a,false
9053676,granite-aeusdc,SP25CAETNR2F8AF2JAA851PA08RXY6BB7W8JBHJ43,SP25CAETNR2F8AF2JAA851PA08RXY6BB7W8JBHJ43,8377800,200,27227.5,18042.666667,27391,no,true
9053676,granite-aeusdc,SP25PC7FDKWKRK2KG2YS8TVWGJFG1RJXVNQPBAT3N,SP25PC7FDKWKRK2KG2YS8TVWGJFG1RJXVNQPBAT3N,8377800,200,27227.5,18042.666667,27391,no,true
9053676,granite-aeusdc,SP25RYDC5TN84W9Y68A8J3193R9BQY78Y1SK8AGYC,SP25RYDC5TN84W9Y68A8J3193R9BQY78Y1SK8AGYC,8377800,200,27227.5,18042.666667,27391,no,true
9053676,granite-aeusdc,SP25V846EXWPC9XMCGMGK54FEX9DJ427WX28ZH98D,SP25V846EXWPC9XMCGMGK54FEX9DJ427WX28ZH98D,1172800,89100,8.555556,8.475391,8.626547,no,true
9053676,granite-aeusdc,SP26NTZTP3C3FTN7W4FGTKGPHJQ2T8SG89X1A53A3,SP26NTZTP3C3FTN7W4FGTKGPHJQ2T8SG89X1A53A3,8377800,200,27227.5,18042.666667,27391,no,true
9053676,granite-aeusdc,SP26PWX4VJY49WH3MZCDZQ3XKTVKH8QNV7TZ3DHA,SP26PWX4VJY49WH3MZCDZQ3XKTVKH8QNV7TZ3DHA,3602400,200,11707.5,7758.333333,11778,no,true
9053676,granite-aeusdc,SP26QMFEDRBGVNMANH5XJ7KX0NG9QDP2KAJVBGZD0,SP26QMFEDRBGVNMANH5XJ7KX0NG9QDP2KAJVBGZD0,7707500,2707600,1.850273,1.834654,1.866077,no,true
9053676,granite-aeusdc,SP2964GKHPESZB3FEMG86CVFACH7GSVDVHESA47DX,SP2964GKHPESZB3FEMG86CVFACH7GSVDVHESA47DX,8377800,1300,4188.846154,3866.285714,4214,no,true
9053676,granite-aeusdc,SP298TX7MBC848DGTXYP0594AGSHJAKBFZE3VH1E9,SP298TX7MBC848DGTXYP0594AGSHJAKBFZE3VH1E9,251334300,0,,,,n/a,false
9053676,granite-aeusdc,SP299PAE8YNRT1B16KNCRSP2ZQ05F0QQJ6M7BQAZQ,SP299PAE8YNRT1B16KNCRSP2ZQ05F0QQJ6M7BQAZQ,93590027300,46344040300,1.31265,1.301521,1.323836,no,false
9053676,granite-aeusdc,SP29B8XZK27YV4NXEMH2QQT2634V4Q7NJZEBZCADC,SP29B8XZK27YV4NXEMH2QQT2634V4Q7NJZEBZCADC,5613100,400,9121.25,7253.2,9176,no,true
9053676,granite-aeusdc,SP2A4GRXGZXKNJ0YGXW115EEY95KK3M4Y9H9ZXMVZ,SP2A4GRXGZXKNJ0YGXW115EEY95KK3M4Y9H9ZXMVZ,6953500,1400,3228.357143,2995.066667,3247.785714,no,true
9053676,granite-aeusdc,SP2AAT82GGVZA4P11HMNQTFN4J7W494AB7ZR45GGQ,SP2AAT82GGVZA4P11HMNQTFN4J7W494AB7ZR45GGQ,8377800,200,27227.5,18042.666667,27391,no,true
9053676,granite-aeusdc,SP2B6VTWDWA5A2YPRVFWKX0YAHZEE6JM9SN5CH63Z,SP2B6VTWDWA5A2YPRVFWKX0YAHZEE6JM9SN5CH63Z,3518600,178000,12.848315,12.735574,12.954955,no,true
9053676,granite-aeusdc,SP2C9CZF3YCSMMZ19PNBTDENBSBZBEH8QMT3SMMZY,SP2C9CZF3YCSMMZ19PNBTDENBSBZBEH8QMT3SMMZY,1675500,0,,,,n/a,false
9053676,granite-aeusdc,SP2D21TSA9RB2TXT67E2A0K76JVG1NBEWC93FZE8Q,SP2D21TSA9RB2TXT67E2A0K76JVG1NBEWC93FZE8Q,12210742300,1155905700,6.866462,6.808242,6.924973,no,false
9053676,granite-aeusdc,SP2D7NK2Z21B8PH14M2AKMWDNE0AN2B5KFVGQBJ6A,SP2D7NK2Z21B8PH14M2AKMWDNE0AN2B5KFVGQBJ6A,2345700,146700,10.39332,10.303195,10.476776,no,true
9053676,granite-aeusdc,SP2DM8E8Z9GZJXBPV8Z0HM21KN6B9MSTBVSR5GP8Y,SP2DM8E8Z9GZJXBPV8Z0HM21KN6B9MSTBVSR5GP8Y,1550397500,0,,,,n/a,false
9053676,granite-aeusdc,SP2DRPT3AA170EK5DC4T22CMSXZ6HACATPXHPAT7H,SP2DRPT3AA170EK5DC4T22CMSXZ6HACATPXHPAT7H,8377800,1127300,4.830569,4.789665,4.871676,no,true
9053676,granite-aeusdc,SP2DT1MBTPCQEW250SNB07HE7N6WF28N9AFAKQTF2,SP2DT1MBTPCQEW250SNB07HE7N6WF28N9AFAKQTF2,921500,500,1197.8,992.333333,1205,no,true
9053676,granite-aeusdc,SP2DT4TKEH2KDQ33T8TNTHRSQWRMENN8KKVESNCHH,SP2DT4TKEH2KDQ33T8TNTHRSQWRMENN8KKVESNCHH,6702200,400,10891,8660.6,10956.25,no,true
9053676,granite-aeusdc,SP2DTNC9BGNKTTB2APQAH0M723ZD6VK3X7T0HR5SB,SP2DTNC9BGNKTTB2APQAH0M723ZD6VK3X7T0HR5SB,83700,200,272,180,273.5,no,true
9053676,granite-aeusdc,SP2DY31R23H3EH7HX12J7WB3Q08GAXTMJGY6KMBXK,SP2DY31R23H3EH7HX12J7WB3Q08GAXTMJGY6KMBXK,73640900,0,,,,n/a,false
9053676,granite-aeusdc,SP2EC3X1K9EFND32VTEDJKGEZ07HDK91VE86RRCJS,SP2EC3X1K9EFND32VTEDJKGEZ07HDK91VE86RRCJS,821025400,451743600,1.181348,1.171331,1.191415,no,true
9053676,granite-aeusdc,SP2EXMN550VDB61DNKZJC62DWBN7AW2F0A9PFPQVA,SP2EXMN550VDB61DNKZJC62DWBN7AW2F0A9PFPQVA,1270494900,0,,,,n/a,false
9053676,granite-aeusdc,SP2FAFHWZAB8MRKDRDACVQSZVQ4BVF7K6DBCDBR2P,SP2FAFHWZAB8MRKDRDACVQSZVQ4BVF7K6DBCDBR2P,83700,0,,,,n/a,false
9053676,granite-aeusdc,SP2FHB45675K6CXYAPZ96A79WA6W5Y82FJS24ZR28,SP2FHB45675K6CXYAPZ96A79WA6W5Y82FJS24ZR28,4775300,11500,269.904348,265.965517,271.530435,no,true
9053676,granite-aeusdc,SP2FKMV4PCDPCP7Q563TK78P6S0Y6F3B04FM35H78,SP2FKMV4PCDPCP7Q563TK78P6S0Y6F3B04FM35H78,41889000,25105200,1.084548,1.075354,1.093789,no,true
9053676,granite-aeusdc,SP2G0870GAGSXJJKZ0KQZETY0WN9H85C4YEYCFJ26,SP2G0870GAGSXJJKZ0KQZETY0WN9H85C4YEYCFJ26,1927650300,1800,696095.888889,655502.526316,700272.5,no,true
