block_height,market,position,account,side,asset,amount_base_units
9053676,zest-v1,SM1SVFVT6HY7SHBNZ98FHBNJTC10HXAPBSGC8D687,SM1SVFVT6HY7SHBNZ98FHBNJTC10HXAPBSGC8D687,collateral,stSTXbtc,2415563
9053676,zest-v1,SM1SVFVT6HY7SHBNZ98FHBNJTC10HXAPBSGC8D687,SM1SVFVT6HY7SHBNZ98FHBNJTC10HXAPBSGC8D687,debt,USDH,47842359
9053676,zest-v1,SM1SVFVT6HY7SHBNZ98FHBNJTC10HXAPBSGC8D687,SM1SVFVT6HY7SHBNZ98FHBNJTC10HXAPBSGC8D687,debt,aeUSDC,505992
9053676,zest-v1,SM1SVFVT6HY7SHBNZ98FHBNJTC10HXAPBSGC8D687,SM1SVFVT6HY7SHBNZ98FHBNJTC10HXAPBSGC8D687,debt_stored,USDH,44961340
9053676,zest-v1,SM1SVFVT6HY7SHBNZ98FHBNJTC10HXAPBSGC8D687,SM1SVFVT6HY7SHBNZ98FHBNJTC10HXAPBSGC8D687,debt_stored,aeUSDC,477094
9053676,zest-v1,SM9RZJ7MKS24RX0CXFQS9G6N9ES8T9HJ8KE0XCQW,SM9RZJ7MKS24RX0CXFQS9G6N9ES8T9HJ8KE0XCQW,collateral,STX,219874
9053676,zest-v1,SM9RZJ7MKS24RX0CXFQS9G6N9ES8T9HJ8KE0XCQW,SM9RZJ7MKS24RX0CXFQS9G6N9ES8T9HJ8KE0XCQW,debt,aeUSDC,167285
9053676,zest-v1,SM9RZJ7MKS24RX0CXFQS9G6N9ES8T9HJ8KE0XCQW,SM9RZJ7MKS24RX0CXFQS9G6N9ES8T9HJ8KE0XCQW,debt_stored,aeUSDC,148886
9053676,zest-v1,SP03M23WXVQ4416T4AJKDHY64R311E9NZYF2QD8J,SP03M23WXVQ4416T4AJKDHY64R311E9NZYF2QD8J,collateral,stSTX,6010670
9053676,zest-v1,SP03M23WXVQ4416T4AJKDHY64R311E9NZYF2QD8J,SP03M23WXVQ4416T4AJKDHY64R311E9NZYF2QD8J,debt,STX,3563376
9053676,zest-v1,SP03M23WXVQ4416T4AJKDHY64R311E9NZYF2QD8J,SP03M23WXVQ4416T4AJKDHY64R311E9NZYF2QD8J,debt_stored,STX,3131664
9053676,zest-v1,SP04FZTETK9DH5VY5QKABMP1NYCYW40FYBSANGRS,SP04FZTETK9DH5VY5QKABMP1NYCYW40FYBSANGRS,collateral,STX,896255
9053676,zest-v1,SP04FZTETK9DH5VY5QKABMP1NYCYW40FYBSANGRS,SP04FZTETK9DH5VY5QKABMP1NYCYW40FYBSANGRS,debt,aeUSDC,328132
9053676,zest-v1,SP04FZTETK9DH5VY5QKABMP1NYCYW40FYBSANGRS,SP04FZTETK9DH5VY5QKABMP1NYCYW40FYBSANGRS,debt_stored,aeUSDC,295979
9053676,zest-v1,SP0864CFTZ2DR8FDCA9PC03AACZRQYWF5A00Y8WZ,SP0864CFTZ2DR8FDCA9PC03AACZRQYWF5A00Y8WZ,collateral,stSTX,95821017
9053676,zest-v1,SP0864CFTZ2DR8FDCA9PC03AACZRQYWF5A00Y8WZ,SP0864CFTZ2DR8FDCA9PC03AACZRQYWF5A00Y8WZ,debt,stSTX,20924129
9053676,zest-v1,SP0864CFTZ2DR8FDCA9PC03AACZRQYWF5A00Y8WZ,SP0864CFTZ2DR8FDCA9PC03AACZRQYWF5A00Y8WZ,debt_stored,stSTX,20000000
9053676,zest-v1,SP1014BA8MW7DK2CEACDN77RNMSZ91WQG0JTEX8EB,SP1014BA8MW7DK2CEACDN77RNMSZ91WQG0JTEX8EB,collateral,sBTC,6
9053676,zest-v1,SP1014BA8MW7DK2CEACDN77RNMSZ91WQG0JTEX8EB,SP1014BA8MW7DK2CEACDN77RNMSZ91WQG0JTEX8EB,debt,sUSDT,5293
9053676,zest-v1,SP1014BA8MW7DK2CEACDN77RNMSZ91WQG0JTEX8EB,SP1014BA8MW7DK2CEACDN77RNMSZ91WQG0JTEX8EB,debt_stored,sUSDT,4793
9053676,zest-v1,SP101B76X5WHDRSX57HPGYD6V9DD2VNXG4CHAT3Z1,SP101B76X5WHDRSX57HPGYD6V9DD2VNXG4CHAT3Z1,collateral,stSTXbtc,67606832
9053676,zest-v1,SP101B76X5WHDRSX57HPGYD6V9DD2VNXG4CHAT3Z1,SP101B76X5WHDRSX57HPGYD6V9DD2VNXG4CHAT3Z1,debt,aeUSDC,4758880
9053676,zest-v1,SP101B76X5WHDRSX57HPGYD6V9DD2VNXG4CHAT3Z1,SP101B76X5WHDRSX57HPGYD6V9DD2VNXG4CHAT3Z1,debt_stored,aeUSDC,4427782
9053676,zest-v1,SP1087208W7B3ETPQ8CHP24K0PGNW7GC822SKEFHK,SP1087208W7B3ETPQ8CHP24K0PGNW7GC822SKEFHK,collateral,stSTX,4481268
9053676,zest-v1,SP1087208W7B3ETPQ8CHP24K0PGNW7GC822SKEFHK,SP1087208W7B3ETPQ8CHP24K0PGNW7GC822SKEFHK,debt,aeUSDC,1231672
9053676,zest-v1,SP1087208W7B3ETPQ8CHP24K0PGNW7GC822SKEFHK,SP1087208W7B3ETPQ8CHP24K0PGNW7GC822SKEFHK,debt_stored,aeUSDC,1153246
9053676,zest-v1,SP108PFJNH8ZF0YNH8RDERYTZZW5B135RFYBKCHA3,SP108PFJNH8ZF0YNH8RDERYTZZW5B135RFYBKCHA3,collateral,STX,11747281
9053676,zest-v1,SP108PFJNH8ZF0YNH8RDERYTZZW5B135RFYBKCHA3,SP108PFJNH8ZF0YNH8RDERYTZZW5B135RFYBKCHA3,collateral,stSTX,5336825
9053676,zest-v1,SP108PFJNH8ZF0YNH8RDERYTZZW5B135RFYBKCHA3,SP108PFJNH8ZF0YNH8RDERYTZZW5B135RFYBKCHA3,debt,stSTX,5583205
9053676,zest-v1,SP108PFJNH8ZF0YNH8RDERYTZZW5B135RFYBKCHA3,SP108PFJNH8ZF0YNH8RDERYTZZW5B135RFYBKCHA3,debt_stored,stSTX,5327353
9053676,zest-v1,SP10CRJ9KPTMXGSTJ39GDQYWA1PF09F9HF2RMDEXX,SP10CRJ9KPTMXGSTJ39GDQYWA1PF09F9HF2RMDEXX,collateral,stSTX,186
9053676,zest-v1,SP10CRJ9KPTMXGSTJ39GDQYWA1PF09F9HF2RMDEXX,SP10CRJ9KPTMXGSTJ39GDQYWA1PF09F9HF2RMDEXX,debt,STX,39
9053676,zest-v1,SP10CRJ9KPTMXGSTJ39GDQYWA1PF09F9HF2RMDEXX,SP10CRJ9KPTMXGSTJ39GDQYWA1PF09F9HF2RMDEXX,debt_stored,STX,35
9053676,zest-v1,SP10D4ZCFY7K94W0AHBQPD1MV662FAY7CRWM40VM3,SP10D4ZCFY7K94W0AHBQPD1MV662FAY7CRWM40VM3,collateral,STX,1374937
9053676,zest-v1,SP10D4ZCFY7K94W0AHBQPD1MV662FAY7CRWM40VM3,SP10D4ZCFY7K94W0AHBQPD1MV662FAY7CRWM40VM3,collateral,aeUSDC,620860
9053676,zest-v1,SP10D4ZCFY7K94W0AHBQPD1MV662FAY7CRWM40VM3,SP10D4ZCFY7K94W0AHBQPD1MV662FAY7CRWM40VM3,collateral,stSTX,1001782
9053676,zest-v1,SP10D4ZCFY7K94W0AHBQPD1MV662FAY7CRWM40VM3,SP10D4ZCFY7K94W0AHBQPD1MV662FAY7CRWM40VM3,debt,aeUSDC,667431
9053676,zest-v1,SP10D4ZCFY7K94W0AHBQPD1MV662FAY7CRWM40VM3,SP10D4ZCFY7K94W0AHBQPD1MV662FAY7CRWM40VM3,debt_stored,aeUSDC,629305
9053676,zest-v1,SP10P477N9V60C2NXEAW5Y8APPS64N0G43JNHRP47,SP10P477N9V60C2NXEAW5Y8APPS64N0G43JNHRP47,collateral,sBTC,3
9053676,zest-v1,SP10P477N9V60C2NXEAW5Y8APPS64N0G43JNHRP47,SP10P477N9V60C2NXEAW5Y8APPS64N0G43JNHRP47,debt,USDH,241028
9053676,zest-v1,SP10P477N9V60C2NXEAW5Y8APPS64N0G43JNHRP47,SP10P477N9V60C2NXEAW5Y8APPS64N0G43JNHRP47,debt_stored,USDH,222835
9053676,zest-v1,SP10RE0D991JAEWTBNH952ANSCCY6H80VSEAFGMJH,SP10RE0D991JAEWTBNH952ANSCCY6H80VSEAFGMJH,collateral,stSTX,140953155
9053676,zest-v1,SP10RE0D991JAEWTBNH952ANSCCY6H80VSEAFGMJH,SP10RE0D991JAEWTBNH952ANSCCY6H80VSEAFGMJH,debt,stSTX,73394536
9053676,zest-v1,SP10RE0D991JAEWTBNH952ANSCCY6H80VSEAFGMJH,SP10RE0D991JAEWTBNH952ANSCCY6H80VSEAFGMJH,debt_stored,stSTX,70000000
9053676,zest-v1,SP10VD0X3X2MBYZF52M25Q79QSM3JAB6HBADQRAVC,SP10VD0X3X2MBYZF52M25Q79QSM3JAB6HBADQRAVC,collateral,stSTX,125757952
9053676,zest-v1,SP10VD0X3X2MBYZF52M25Q79QSM3JAB6HBADQRAVC,SP10VD0X3X2MBYZF52M25Q79QSM3JAB6HBADQRAVC,debt,aeUSDC,7623797
9053676,zest-v1,SP10VD0X3X2MBYZF52M25Q79QSM3JAB6HBADQRAVC,SP10VD0X3X2MBYZF52M25Q79QSM3JAB6HBADQRAVC,debt_stored,aeUSDC,7536209
9053676,zest-v1,SP10X5JQ38APVZSCM8067MJ76987A5EC035Y8BWZK,SP10X5JQ38APVZSCM8067MJ76987A5EC035Y8BWZK,collateral,stSTX,5008895
9053676,zest-v1,SP10X5JQ38APVZSCM8067MJ76987A5EC035Y8BWZK,SP10X5JQ38APVZSCM8067MJ76987A5EC035Y8BWZK,debt,STX,1165880
9053676,zest-v1,SP10X5JQ38APVZSCM8067MJ76987A5EC035Y8BWZK,SP10X5JQ38APVZSCM8067MJ76987A5EC035Y8BWZK,debt_stored,STX,1000000
9053676,zest-v1,SP10Y88DW28TRNTYJZXSXG95BSY57ARFAMGYHCRM9,SP10Y88DW28TRNTYJZXSXG95BSY57ARFAMGYHCRM9,collateral,stSTX,1711272
9053676,zest-v1,SP10Y88DW28TRNTYJZXSXG95BSY57ARFAMGYHCRM9,SP10Y88DW28TRNTYJZXSXG95BSY57ARFAMGYHCRM9,debt,stSTX,5
9053676,zest-v1,SP10Y88DW28TRNTYJZXSXG95BSY57ARFAMGYHCRM9,SP10Y88DW28TRNTYJZXSXG95BSY57ARFAMGYHCRM9,debt_stored,stSTX,4
9053676,zest-v1,SP111G0S42TY2TY3QSATH2KZMMRJYY00Q0WA1A1CR,SP111G0S42TY2TY3QSATH2KZMMRJYY00Q0WA1A1CR,collateral,STX,55047749
9053676,zest-v1,SP111G0S42TY2TY3QSATH2KZMMRJYY00Q0WA1A1CR,SP111G0S42TY2TY3QSATH2KZMMRJYY00Q0WA1A1CR,collateral,stSTX,99122759
9053676,zest-v1,SP111G0S42TY2TY3QSATH2KZMMRJYY00Q0WA1A1CR,SP111G0S42TY2TY3QSATH2KZMMRJYY00Q0WA1A1CR,debt,STX,58333844
9053676,zest-v1,SP111G0S42TY2TY3QSATH2KZMMRJYY00Q0WA1A1CR,SP111G0S42TY2TY3QSATH2KZMMRJYY00Q0WA1A1CR,debt_stored,STX,49647380
9053676,zest-v1,SP112B8XRP4BAJ8VKJAA1CD296VCEQX0VBJDEGER5,SP112B8XRP4BAJ8VKJAA1CD296VCEQX0VBJDEGER5,collateral,stSTX,6929631
9053676,zest-v1,SP112B8XRP4BAJ8VKJAA1CD296VCEQX0VBJDEGER5,SP112B8XRP4BAJ8VKJAA1CD296VCEQX0VBJDEGER5,debt,aeUSDC,1599078
9053676,zest-v1,SP112B8XRP4BAJ8VKJAA1CD296VCEQX0VBJDEGER5,SP112B8XRP4BAJ8VKJAA1CD296VCEQX0VBJDEGER5,debt_stored,aeUSDC,1499386
9053676,zest-v1,SP116Z95PQYPC0CHQX5KJFCW5T2WWQBXJ73ZTAFP9,SP116Z95PQYPC0CHQX5KJFCW5T2WWQBXJ73ZTAFP9,collateral,sBTC,1
9053676,zest-v1,SP116Z95PQYPC0CHQX5KJFCW5T2WWQBXJ73ZTAFP9,SP116Z95PQYPC0CHQX5KJFCW5T2WWQBXJ73ZTAFP9,debt,aeUSDC,2
9053676,zest-v1,SP116Z95PQYPC0CHQX5KJFCW5T2WWQBXJ73ZTAFP9,SP116Z95PQYPC0CHQX5KJFCW5T2WWQBXJ73ZTAFP9,debt_stored,aeUSDC,1
9053676,zest-v1,SP11877TX1W8QQQH5BXJRD47Q5ZF4WMVP7NF0Y9K9,SP11877TX1W8QQQH5BXJRD47Q5ZF4WMVP7NF0Y9K9,collateral,stSTX,259652456
9053676,zest-v1,SP11877TX1W8QQQH5BXJRD47Q5ZF4WMVP7NF0Y9K9,SP11877TX1W8QQQH5BXJRD47Q5ZF4WMVP7NF0Y9K9,debt,STX,132058716
9053676,zest-v1,SP11877TX1W8QQQH5BXJRD47Q5ZF4WMVP7NF0Y9K9,SP11877TX1W8QQQH5BXJRD47Q5ZF4WMVP7NF0Y9K9,debt,stSTX,11
9053676,zest-v1,SP11877TX1W8QQQH5BXJRD47Q5ZF4WMVP7NF0Y9K9,SP11877TX1W8QQQH5BXJRD47Q5ZF4WMVP7NF0Y9K9,debt_stored,STX,116773985
9053676,zest-v1,SP11877TX1W8QQQH5BXJRD47Q5ZF4WMVP7NF0Y9K9,SP11877TX1W8QQQH5BXJRD47Q5ZF4WMVP7NF0Y9K9,debt_stored,stSTX,10
9053676,zest-v1,SP11CJX3NEVEE6RZD1M6V06A6Q20B553RJECZY6Q2,SP11CJX3NEVEE6RZD1M6V06A6Q20B553RJECZY6Q2,collateral,stSTX,17641349
9053676,zest-v1,SP11CJX3NEVEE6RZD1M6V06A6Q20B553RJECZY6Q2,SP11CJX3NEVEE6RZD1M6V06A6Q20B553RJECZY6Q2,debt,STX,248691
9053676,zest-v1,SP11CJX3NEVEE6RZD1M6V06A6Q20B553RJECZY6Q2,SP11CJX3NEVEE6RZD1M6V06A6Q20B553RJECZY6Q2,debt_stored,STX,212010
9053676,zest-v1,SP11EQW67HT9EZFFMFJRBTBMDZ8ED83F41Q47W030,SP11EQW67HT9EZFFMFJRBTBMDZ8ED83F41Q47W030,collateral,stSTXbtc,93182863
9053676,zest-v1,SP11EQW67HT9EZFFMFJRBTBMDZ8ED83F41Q47W030,SP11EQW67HT9EZFFMFJRBTBMDZ8ED83F41Q47W030,debt,aeUSDC,6577134
9053676,zest-v1,SP11EQW67HT9EZFFMFJRBTBMDZ8ED83F41Q47W030,SP11EQW67HT9EZFFMFJRBTBMDZ8ED83F41Q47W030,debt_stored,aeUSDC,6501518
9053676,zest-v1,SP11H7YGNJYAPPRMB36S5ZHMPZFHKA0099SADHYP8,SP11H7YGNJYAPPRMB36S5ZHMPZFHKA0099SADHYP8,collateral,stSTX,4759979
9053676,zest-v1,SP11H7YGNJYAPPRMB36S5ZHMPZFHKA0099SADHYP8,SP11H7YGNJYAPPRMB36S5ZHMPZFHKA0099SADHYP8,debt,aeUSDC,1303587
9053676,zest-v1,SP11H7YGNJYAPPRMB36S5ZHMPZFHKA0099SADHYP8,SP11H7YGNJYAPPRMB36S5ZHMPZFHKA0099SADHYP8,debt_stored,aeUSDC,1220549
9053676,zest-v1,SP11HP6JWVH61F64RR39B33TYPG82VATXTFX20YSJ,SP11HP6JWVH61F64RR39B33TYPG82VATXTFX20YSJ,collateral,ALEX,813
9053676,zest-v1,SP11HP6JWVH61F64RR39B33TYPG82VATXTFX20YSJ,SP11HP6JWVH61F64RR39B33TYPG82VATXTFX20YSJ,collateral,STX,1184899
9053676,zest-v1,SP11HP6JWVH61F64RR39B33TYPG82VATXTFX20YSJ,SP11HP6JWVH61F64RR39B33TYPG82VATXTFX20YSJ,collateral,stSTX,51490841
9053676,zest-v1,SP11HP6JWVH61F64RR39B33TYPG82VATXTFX20YSJ,SP11HP6JWVH61F64RR39B33TYPG82VATXTFX20YSJ,debt,STX,31786171
9053676,zest-v1,SP11HP6JWVH61F64RR39B33TYPG82VATXTFX20YSJ,SP11HP6JWVH61F64RR39B33TYPG82VATXTFX20YSJ,debt,stSTX,4
9053676,zest-v1,SP11HP6JWVH61F64RR39B33TYPG82VATXTFX20YSJ,SP11HP6JWVH61F64RR39B33TYPG82VATXTFX20YSJ,debt_stored,STX,30141686
9053676,zest-v1,SP11HP6JWVH61F64RR39B33TYPG82VATXTFX20YSJ,SP11HP6JWVH61F64RR39B33TYPG82VATXTFX20YSJ,debt_stored,stSTX,3
9053676,zest-v1,SP11HW0TCRHMVW75C89FKBHJ19GZWYSNPBN6GM0MQ,SP11HW0TCRHMVW75C89FKBHJ19GZWYSNPBN6GM0MQ,collateral,stSTX,4299650
9053676,zest-v1,SP11HW0TCRHMVW75C89FKBHJ19GZWYSNPBN6GM0MQ,SP11HW0TCRHMVW75C89FKBHJ19GZWYSNPBN6GM0MQ,debt,aeUSDC,665313
9053676,zest-v1,SP11HW0TCRHMVW75C89FKBHJ19GZWYSNPBN6GM0MQ,SP11HW0TCRHMVW75C89FKBHJ19GZWYSNPBN6GM0MQ,debt_stored,aeUSDC,654707
9053676,zest-v1,SP11JJ5RT71B3S5V02WGA77A5TW5SD15A5QZ2WT0F,SP11JJ5RT71B3S5V02WGA77A5TW5SD15A5QZ2WT0F,collateral,stSTX,337104302
9053676,zest-v1,SP11JJ5RT71B3S5V02WGA77A5TW5SD15A5QZ2WT0F,SP11JJ5RT71B3S5V02WGA77A5TW5SD15A5QZ2WT0F,debt,STX,201070784
9053676,zest-v1,SP11JJ5RT71B3S5V02WGA77A5TW5SD15A5QZ2WT0F,SP11JJ5RT71B3S5V02WGA77A5TW5SD15A5QZ2WT0F,debt_stored,STX,170000000
9053676,zest-v1,SP11JS1MKCFR0GCZXTJW52B87QK0GZWA2C2VA2SY9,SP11JS1MKCFR0GCZXTJW52B87QK0GZWA2C2VA2SY9,collateral,stSTX,134202581
9053676,zest-v1,SP11JS1MKCFR0GCZXTJW52B87QK0GZWA2C2VA2SY9,SP11JS1MKCFR0GCZXTJW52B87QK0GZWA2C2VA2SY9,debt,STX,59925077
9053676,zest-v1,SP11JS1MKCFR0GCZXTJW52B87QK0GZWA2C2VA2SY9,SP11JS1MKCFR0GCZXTJW52B87QK0GZWA2C2VA2SY9,debt,stSTX,5
9053676,zest-v1,SP11JS1MKCFR0GCZXTJW52B87QK0GZWA2C2VA2SY9,SP11JS1MKCFR0GCZXTJW52B87QK0GZWA2C2VA2SY9,debt_stored,STX,53000000
9053676,zest-v1,SP11JS1MKCFR0GCZXTJW52B87QK0GZWA2C2VA2SY9,SP11JS1MKCFR0GCZXTJW52B87QK0GZWA2C2VA2SY9,debt_stored,stSTX,4
9053676,zest-v1,SP11K4RMT2MVYQD17JWGPZRK2EG0RW7C876BCA662,SP11K4RMT2MVYQD17JWGPZRK2EG0RW7C876BCA662,collateral,aeUSDC,5782762
9053676,zest-v1,SP11K4RMT2MVYQD17JWGPZRK2EG0RW7C876BCA662,SP11K4RMT2MVYQD17JWGPZRK2EG0RW7C876BCA662,collateral,stSTX,81245820
9053676,zest-v1,SP11K4RMT2MVYQD17JWGPZRK2EG0RW7C876BCA662,SP11K4RMT2MVYQD17JWGPZRK2EG0RW7C876BCA662,debt,stSTX,28250365
9053676,zest-v1,SP11K4RMT2MVYQD17JWGPZRK2EG0RW7C876BCA662,SP11K4RMT2MVYQD17JWGPZRK2EG0RW7C876BCA662,debt_stored,stSTX,26943527
9053676,zest-v1,SP11KG08SDVDGC8QF1D1FE9GGT05WB51CMX1B5DK5,SP11KG08SDVDGC8QF1D1FE9GGT05WB51CMX1B5DK5,collateral,STX,12148266
9053676,zest-v1,SP11KG08SDVDGC8QF1D1FE9GGT05WB51CMX1B5DK5,SP11KG08SDVDGC8QF1D1FE9GGT05WB51CMX1B5DK5,debt,STX,8996418
9053676,zest-v1,SP11KG08SDVDGC8QF1D1FE9GGT05WB51CMX1B5DK5,SP11KG08SDVDGC8QF1D1FE9GGT05WB51CMX1B5DK5,debt_stored,STX,8064789
9053676,zest-v1,SP11Q6XVWW91NQG0G1KZGFRVATZPZK2N78VNV52ZQ,SP11Q6XVWW91NQG0G1KZGFRVATZPZK2N78VNV52ZQ,collateral,STX,361
9053676,zest-v1,SP11Q6XVWW91NQG0G1KZGFRVATZPZK2N78VNV52ZQ,SP11Q6XVWW91NQG0G1KZGFRVATZPZK2N78VNV52ZQ,debt,USDH,11616
9053676,zest-v1,SP11Q6XVWW91NQG0G1KZGFRVATZPZK2N78VNV52ZQ,SP11Q6XVWW91NQG0G1KZGFRVATZPZK2N78VNV52ZQ,debt_stored,USDH,10139
9053676,zest-v1,SP11V2Y543KRWF5Z48HVC0EQVJQD5JDVEE70EWRKZ,SP11V2Y543KRWF5Z48HVC0EQVJQD5JDVEE70EWRKZ,collateral,stSTX,122804857
9053676,zest-v1,SP11V2Y543KRWF5Z48HVC0EQVJQD5JDVEE70EWRKZ,SP11V2Y543KRWF5Z48HVC0EQVJQD5JDVEE70EWRKZ,debt,STX,52362210
9053676,zest-v1,SP11V2Y543KRWF5Z48HVC0EQVJQD5JDVEE70EWRKZ,SP11V2Y543KRWF5Z48HVC0EQVJQD5JDVEE70EWRKZ,debt_stored,STX,45000000
9053676,zest-v1,SP11VMRK069EPB45ZS20MSW3DGD7QZNBPS2191D49,SP11VMRK069EPB45ZS20MSW3DGD7QZNBPS2191D49,collateral,stSTX,114085
9053676,zest-v1,SP11VMRK069EPB45ZS20MSW3DGD7QZNBPS2191D49,SP11VMRK069EPB45ZS20MSW3DGD7QZNBPS2191D49,debt,stSTX,11
9053676,zest-v1,SP11VMRK069EPB45ZS20MSW3DGD7QZNBPS2191D49,SP11VMRK069EPB45ZS20MSW3DGD7QZNBPS2191D49,debt_stored,stSTX,10
9053676,zest-v1,SP11WB7FSYTQ9V04H54F4JR36616R4SNK8PH8RQ76,SP11WB7FSYTQ9V04H54F4JR36616R4SNK8PH8RQ76,collateral,stSTX,389014
9053676,zest-v1,SP11WB7FSYTQ9V04H54F4JR36616R4SNK8PH8RQ76,SP11WB7FSYTQ9V04H54F4JR36616R4SNK8PH8RQ76,debt,stSTX,4
9053676,zest-v1,SP11WB7FSYTQ9V04H54F4JR36616R4SNK8PH8RQ76,SP11WB7FSYTQ9V04H54F4JR36616R4SNK8PH8RQ76,debt_stored,stSTX,3
9053676,zest-v1,SP11XCBWERH2V5SFXWPTSAQNCVXZQEW1FF5040FV8,SP11XCBWERH2V5SFXWPTSAQNCVXZQEW1FF5040FV8,collateral,STX,55369665
9053676,zest-v1,SP11XCBWERH2V5SFXWPTSAQNCVXZQEW1FF5040FV8,SP11XCBWERH2V5SFXWPTSAQNCVXZQEW1FF5040FV8,collateral,stSTX,99922263
9053676,zest-v1,SP11XCBWERH2V5SFXWPTSAQNCVXZQEW1FF5040FV8,SP11XCBWERH2V5SFXWPTSAQNCVXZQEW1FF5040FV8,debt,STX,58804353
9053676,zest-v1,SP11XCBWERH2V5SFXWPTSAQNCVXZQEW1FF5040FV8,SP11XCBWERH2V5SFXWPTSAQNCVXZQEW1FF5040FV8,debt_stored,STX,50047826
9053676,zest-v1,SP11XX0PCQVE313J2X3TAHGQ9T1T0NMMEN4XMHABQ,SP11XX0PCQVE313J2X3TAHGQ9T1T0NMMEN4XMHABQ,debt,aeUSDC,1625400
9053676,zest-v1,SP11XX0PCQVE313J2X3TAHGQ9T1T0NMMEN4XMHABQ,SP11XX0PCQVE313J2X3TAHGQ9T1T0NMMEN4XMHABQ,debt_stored,aeUSDC,1446743
9053676,zest-v1,SP11Z1W6A7HERV06SH414ZE4FK8STF9N244GK3NSZ,SP11Z1W6A7HERV06SH414ZE4FK8STF9N244GK3NSZ,collateral,stSTX,1574523
9053676,zest-v1,SP11Z1W6A7HERV06SH414ZE4FK8STF9N244GK3NSZ,SP11Z1W6A7HERV06SH414ZE4FK8STF9N244GK3NSZ,debt,aeUSDC,711929
9053676,zest-v1,SP11Z1W6A7HERV06SH414ZE4FK8STF9N244GK3NSZ,SP11Z1W6A7HERV06SH414ZE4FK8STF9N244GK3NSZ,debt_stored,aeUSDC,671261
9053676,zest-v1,SP11ZVV9T0E7D82BFE6T54N1475E2A2EA383X422J,SP11ZVV9T0E7D82BFE6T54N1475E2A2EA383X422J,collateral,stSTX,6788
9053676,zest-v1,SP11ZVV9T0E7D82BFE6T54N1475E2A2EA383X422J,SP11ZVV9T0E7D82BFE6T54N1475E2A2EA383X422J,debt,stSTX,3288
9053676,zest-v1,SP11ZVV9T0E7D82BFE6T54N1475E2A2EA383X422J,SP11ZVV9T0E7D82BFE6T54N1475E2A2EA383X422J,debt_stored,stSTX,3142
9053676,zest-v1,SP1208E4GZ3B52YK5EW7A04FMYK1Q81HCEPQGAPVW,SP1208E4GZ3B52YK5EW7A04FMYK1Q81HCEPQGAPVW,collateral,stSTX,1005041
9053676,zest-v1,SP1208E4GZ3B52YK5EW7A04FMYK1Q81HCEPQGAPVW,SP1208E4GZ3B52YK5EW7A04FMYK1Q81HCEPQGAPVW,debt,stSTX,522731
9053676,zest-v1,SP1208E4GZ3B52YK5EW7A04FMYK1Q81HCEPQGAPVW,SP1208E4GZ3B52YK5EW7A04FMYK1Q81HCEPQGAPVW,debt_stored,stSTX,500000
9053676,zest-v1,SP120TSSBSXH9BFJ5MT2XMY5SC4Z5TAGYP4DBZ0V9,SP120TSSBSXH9BFJ5MT2XMY5SC4Z5TAGYP4DBZ0V9,collateral,stSTX,125673295
9053676,zest-v1,SP120TSSBSXH9BFJ5MT2XMY5SC4Z5TAGYP4DBZ0V9,SP120TSSBSXH9BFJ5MT2XMY5SC4Z5TAGYP4DBZ0V9,debt,STX,35239834
9053676,zest-v1,SP120TSSBSXH9BFJ5MT2XMY5SC4Z5TAGYP4DBZ0V9,SP120TSSBSXH9BFJ5MT2XMY5SC4Z5TAGYP4DBZ0V9,debt_stored,STX,30000000
9053676,zest-v1,SP1232YJY3NM44265BK37ZC3S6BQ1JXB4MZG1MAZ9,SP1232YJY3NM44265BK37ZC3S6BQ1JXB4MZG1MAZ9,collateral,stSTX,13209775
9053676,zest-v1,SP1232YJY3NM44265BK37ZC3S6BQ1JXB4MZG1MAZ9,SP1232YJY3NM44265BK37ZC3S6BQ1JXB4MZG1MAZ9,debt,STX,4590098
9053676,zest-v1,SP1232YJY3NM44265BK37ZC3S6BQ1JXB4MZG1MAZ9,SP1232YJY3NM44265BK37ZC3S6BQ1JXB4MZG1MAZ9,debt_stored,STX,3980001
9053676,zest-v1,SP12827T3YEN8812EXXGYCPY1BW4M3KB6FZ1FCRBD,SP12827T3YEN8812EXXGYCPY1BW4M3KB6FZ1FCRBD,collateral,stSTX,1442467
9053676,zest-v1,SP12827T3YEN8812EXXGYCPY1BW4M3KB6FZ1FCRBD,SP12827T3YEN8812EXXGYCPY1BW4M3KB6FZ1FCRBD,debt,STX,1905
9053676,zest-v1,SP12827T3YEN8812EXXGYCPY1BW4M3KB6FZ1FCRBD,SP12827T3YEN8812EXXGYCPY1BW4M3KB6FZ1FCRBD,debt,aeUSDC,84811
9053676,zest-v1,SP12827T3YEN8812EXXGYCPY1BW4M3KB6FZ1FCRBD,SP12827T3YEN8812EXXGYCPY1BW4M3KB6FZ1FCRBD,debt_stored,STX,1789
9053676,zest-v1,SP12827T3YEN8812EXXGYCPY1BW4M3KB6FZ1FCRBD,SP12827T3YEN8812EXXGYCPY1BW4M3KB6FZ1FCRBD,debt_stored,aeUSDC,76500
9053676,zest-v1,SP12DQSBFRJATP92VET049BJTJ67J8C20EEAZQVT,SP12DQSBFRJATP92VET049BJTJ67J8C20EEAZQVT,collateral,stSTX,1878304
